Time	epsa	epsc	epsv	sigc	siga	siga*	SqJ2	I1
26.958984	0.003778789	0.00472168	0.013222148	1.1282284	0.924529841	2.052758241	0.533777553	4.309215041
27.958984	0.003664388	0.005227908	0.014120203	1.1378431	0.907373545	2.045216645	0.52387236	4.320902845
28.958984	0.003678648	0.005500924	0.014680495	1.1413792	0.897292721	2.038671921	0.518052194	4.321430321
29.958984	0.003803478	0.005989891	0.01578326	1.1535652	0.89740397	2.05096917	0.518116424	4.35809957
30.958984	0.003610025	0.006482824	0.016575674	1.1593106	0.874087195	2.033397795	0.504654477	4.352018995
31.958984	0.003703522	0.006925775	0.017555073	1.1594579	0.884446105	2.043904005	0.510635197	4.362819805
32.958984	0.003777416	0.006860549	0.017498516	1.1602851	0.894932425	2.055217525	0.516689476	4.375787725
33.958984	0.004182721	0.006939394	0.018061509	1.1608554	0.915641452	2.076496852	0.528645839	4.398207652
34.958984	0.004256384	0.006762103	0.017780591	1.1556202	0.896921211	2.052541411	0.517837703	4.363781811
35.958984	0.004073294	0.006839774	0.017752841	1.156142	0.911894575	2.068036575	0.526482578	4.380320575
36.958984	0.004146542	0.006827315	0.017801173	1.1613444	0.883680816	2.045025216	0.510193357	4.367714016
37.958984	0.004456461	0.00720094	0.01885834	1.1695477	0.90210959	2.07165729	0.520833215	4.41075269
38.958984	0.004334233	0.007285839	0.01890591	1.1774147	0.910040946	2.087455646	0.525412385	4.442285046
39.958984	0.004329848	0.008127672	0.020585192	1.1836209	0.905538311	2.089159211	0.522812788	4.456401011
40.958984	0.004061943	0.008657768	0.02137748	1.1924213	0.908639394	2.101060694	0.524603199	4.485903294
41.958984	0.004174438	0.009161555	0.022497548	1.1994205	0.905847483	2.105267983	0.522991288	4.504108983
42.958984	0.004148407	0.009846716	0.023841841	1.2095361	0.899633007	2.109169107	0.519403359	4.528241307
43.958984	0.00432052	0.010222897	0.024766311	1.2146561	0.906837527	2.121493627	0.52356289	4.550805827
44.958984	0.004354599	0.010801661	0.02595792	1.2239772	0.891750609	2.115727809	0.514852454	4.563682209
45.958984	0.004614493	0.011180687	0.026975866	1.230859	0.879374037	2.110233037	0.507706837	4.571951037
46.958984	0.004582791	0.011669766	0.027922323	1.23867	0.878285601	2.116955601	0.507078428	4.594295601
47.958984	0.004733468	0.012200364	0.029134197	1.2437294	0.88645331	2.13018271	0.511794057	4.61764151
48.958984	0.004881845	0.012406202	0.029694248	1.2438596	0.866484499	2.110344099	0.500265059	4.598063299
49.958984	0.005145032	0.012381618	0.02990827	1.2442992	0.899139126	2.143438326	0.519118216	4.632036726
50.958984	0.005311286	0.01232712	0.029965525	1.2417887	0.89694127	2.13872997	0.517849284	4.62230737
51.958984	0.005406181	0.012393991	0.030194165	1.2408736	0.901210855	2.142084455	0.52031433	4.623831655
52.958984	0.005670685	0.012397315	0.030465316	1.2454183	0.875426338	2.120844638	0.505427632	4.611681238
53.958984	0.005791868	0.012314843	0.030421555	1.2410147	0.905629478	2.146644178	0.522865423	4.628673578
54.958984	0.005851256	0.012585265	0.031021785	1.2544267	0.898703186	2.153129886	0.518866526	4.661983286
55.958984	0.005878921	0.01294611	0.031771142	1.2599406	0.898829954	2.158770554	0.518939716	4.678651754
56.958984	0.005971481	0.013535475	0.033042431	1.2720869	0.898829954	2.170916854	0.518939716	4.715090654
57.958984	0.006024286	0.014132489	0.034289267	1.2799754	0.882439542	2.162414942	0.509476707	4.722365742
58.958984	0.005989368	0.014714726	0.03541882	1.2849915	0.88448173	2.16947323	0.510655765	4.73945623
59.958984	0.00606361	0.015292472	0.036648557	1.2911488	0.913425605	2.204574405	0.527366519	4.786872005
60.958984	0.006069613	0.015700758	0.037471127	1.3032035	0.890840751	2.194044251	0.514327147	4.800451251
61.958984	0.006084427	0.01640933	0.038903087	1.3082252	0.880239404	2.188464604	0.508206457	4.804915004
62.958984	0.00643143	0.016897392	0.040226214	1.315372	0.904616689	2.219988689	0.522280689	4.850732689
63.958984	0.006435282	0.017500779	0.04143684	1.3232124	0.883333737	2.206546137	0.509992971	4.852970937
64.958984	0.00670751	0.017886056	0.042479623	1.3270708	0.885719178	2.212789978	0.511370206	4.866931578
65.958984	0.006915357	0.017972937	0.042861227	1.3290199	0.899281484	2.228301384	0.519200407	4.886341184
66.958984	0.007100865	0.017943038	0.042986944	1.3257501	0.874681155	2.200431255	0.5049974	4.851931455
67.958984	0.007439668	0.017911715	0.0432631	1.3243674	0.918307022	2.242674422	0.530184806	4.891409222
68.958984	0.007360329	0.017853938	0.043068208	1.3234876	0.907878549	2.231366149	0.524163925	4.878341349
69.958984	0.007739295	0.01792614	0.043591578	1.3236752	0.888684605	2.212359805	0.513082296	4.859710205
70.958984	0.007776079	0.017958328	0.043692734	1.3286737	0.918311538	2.246985238	0.530187414	4.904332638
71.958984	0.007726961	0.018315393	0.044357747	1.3395791	0.906621708	2.246200808	0.523438287	4.925359008
72.958984	0.007858066	0.018660417	0.045178901	1.348206	0.90053678	2.24874278	0.519925152	4.94515478
73.958984	0.007884747	0.019291194	0.046467137	1.3566785	0.908986449	2.265664949	0.524803571	4.979021949
74.958984	0.008045992	0.019686025	0.047418043	1.3633151	0.907024352	2.270339452	0.523670754	4.996969652
75.958984	0.008015089	0.020401744	0.048818581	1.3696362	0.89818706	2.26782326	0.518568541	5.00709566
76.958984	0.008164245	0.021101825	0.050367892	1.3805052	0.902194174	2.282699374	0.520882049	5.043709774
77.958984	0.008117591	0.021540532	0.051198654	1.389801	0.874598853	2.264399853	0.504949883	5.044001853
78.958984	0.008030072	0.022229254	0.052488577	1.3984362	0.903282015	2.301718215	0.521510115	5.098590615
79.958984	0.008271766	0.022916777	0.054105319	1.4033704	0.892765013	2.296135413	0.515438121	5.102876213
80.958984	0.008311336	0.023344744	0.055000827	1.4105905	0.885550107	2.296140607	0.511272593	5.117321607
81.958984	0.008361027	0.023793239	0.055947505	1.4107068	0.893143249	2.303850049	0.515656495	5.125263649
82.958984	0.008791861	0.02377655	0.056344964	1.4113081	0.889256248	2.300564348	0.513412334	5.123180548
83.958984	0.008825668	0.023527741	0.055881154	1.4083788	0.913091502	2.321470302	0.527173624	5.138227902
84.958984	0.009170659	0.023699703	0.056570064	1.409113	0.881574103	2.290687103	0.508977046	5.108913103
85.958984	0.009078329	0.023659827	0.056397986	1.4049923	0.903631185	2.308623485	0.521711708	5.118608085
86.958984	0.009269171	0.023773858	0.056816887	1.4067655	0.910566484	2.317331984	0.525715805	5.130862984
87.958984	0.009328635	0.023897588	0.05712381	1.4189215	0.903864781	2.322786281	0.521846575	5.160629281
88.958984	0.009374433	0.024242483	0.057859398	1.4274132	0.923915894	2.351329094	0.53342309	5.206155494
89.958984	0.009551684	0.024910152	0.059371989	1.4350631	0.924781285	2.359844385	0.533922724	5.229970585
90.958984	0.009568388	0.025403526	0.060375441	1.444641	0.903117269	2.347758269	0.521414998	5.237040269
91.958984	0.00947234	0.026132699	0.061737739	1.4533144	0.897056915	2.350371315	0.517916051	5.257000115
92.958984	0.009515101	0.026679536	0.062874176	1.4619622	0.877226588	2.339188788	0.506467007	5.263113188
93.958984	0.009585086	0.027371664	0.06432841	1.4687339	0.9097072	2.3784411	0.525219697	5.3159089
94.958984	0.009714388	0.027902374	0.065519139	1.4768238	0.87585125	2.35267505	0.505672955	5.30632265
95.958984	0.009786125	0.028577508	0.066941142	1.4879808	0.900458875	2.388439675	0.519880174	5.364401275
96.958984	0.0100628	0.029057801	0.0681784	1.4857615	0.897428425	2.383189925	0.518130543	5.354712925
97.958984	0.010032066	0.029166538	0.068365142	1.4867644	0.877511376	2.364275776	0.506631429	5.337804576
98.958984	0.010157695	0.029253349	0.068664394	1.4880351	0.879678788	2.367713888	0.507882785	5.343784088
99.958984	0.010392982	0.029101331	0.068595648	1.4875537	0.912477437	2.400031137	0.526819094	5.375138537
100.95898	0.010615068	0.029165505	0.068946078	1.4867486	0.892996423	2.379745023	0.515571725	5.353242223
101.95898	0.010854197	0.029201841	0.069257878	1.4880781	0.909377994	2.397456094	0.52502963	5.373612294
102.95898	0.010816558	0.029191975	0.069200501	1.4881877	0.915561289	2.403748989	0.528599557	5.380124389
103.95898	0.010890124	0.029324114	0.069538355	1.4945569	0.952000556	2.446557456	0.549637777	5.435671256
104.95898	0.010825676	0.029759798	0.070345275	1.5069555	0.910871259	2.417826759	0.525891767	5.431737759
105.95898	0.011042563	0.030591514	0.072225593	1.5154063	0.896714328	2.412120628	0.517718259	5.442933228
106.95898	0.010713058	0.031074427	0.07286191	1.5228486	0.903762516	2.426611116	0.521787532	5.472308316
107.95898	0.010740702	0.031900331	0.07454136	1.5345324	0.891835121	2.426367521	0.514901247	5.495432321
108.95898	0.010809879	0.032685444	0.076180764	1.543973	0.909044319	2.453017319	0.524836982	5.540963319
109.95898	0.010707095	0.033459622	0.07762634	1.5508262	0.885200771	2.436026971	0.511070903	5.537679371
110.95898	0.010694863	0.034232326	0.079159506	1.5562528	0.896049118	2.452301918	0.517334199	5.564807518
111.95898	0.010671316	0.034675092	0.080021501	1.565082	0.885561158	2.450643158	0.511278973	5.580807158
112.95898	0.010943442	0.034981668	0.080906771	1.5669625	0.901847095	2.468809595	0.520681663	5.602734595
113.95898	0.010996662	0.035279505	0.081555665	1.5626377	0.886215317	2.448853017	0.511656652	5.574128417
114.95898	0.011286409	0.035099879	0.081486166	1.5633417	0.906970949	2.470312649	0.523639922	5.596996049
115.95898	0.011292678	0.035153069	0.081598811	1.5614715	0.900774773	2.462246273	0.520062558	5.585189273
116.95898	0.011499153	0.035178654	0.081856459	1.5627573	0.894845108	2.457602408	0.516639064	5.583117008
117.95898	0.0115979	0.035166573	0.08193104	1.5624603	0.887272001	2.449732301	0.512266729	5.574652901
118.95898	0.011728287	0.03529869	0.08232566	1.5719204	0.863852795	2.435773195	0.498745644	5.579613995
119.95898	0.011639846	0.035755396	0.08315064	1.5830305	0.892222269	2.475252769	0.515124767	5.641313769
120.95898	0.011478801	0.036708355	0.084895514	1.5906018	0.90810328	2.49870508	0.524293673	5.67990868
121.95898	0.011319648	0.037089627	0.085498907	1.5970367	0.921081061	2.518117761	0.531786399	5.712191161
122.95898	0.011442797	0.037827335	0.087097466	1.6054453	0.891190088	2.496635388	0.514528837	5.707525988
123.95898	0.011553474	0.038697254	0.088947982	1.6118184	0.888637857	2.500456257	0.513055306	5.724093057
124.95898	0.011387082	0.039471071	0.09032923	1.6242743	0.895555284	2.519829584	0.517049084	5.768378184
125.95898	0.011269198	0.040176157	0.091621511	1.6292455	0.886798107	2.516043607	0.511993126	5.774534607
126.95898	0.011464377	0.040823746	0.093111865	1.638392	0.906850765	2.545242765	0.523570533	5.822026765
127.95898	0.01175837	0.041644998	0.095048368	1.6432731	0.90156012	2.54483322	0.520515978	5.83137942
128.95898	0.0116729	0.042301729	0.096276358	1.6449564	0.897470705	2.542427105	0.518154953	5.832339905
129.95898	0.011753447	0.042346302	0.096446052	1.6459562	0.883638584	2.529594784	0.510168974	5.821507184
130.95898	0.0120066	0.042408686	0.096823968	1.642786	0.891230038	2.534016038	0.514551902	5.819588038
131.95898	0.012059017	0.042340264	0.096739545	1.6409811	0.904854753	2.545835853	0.522418135	5.827798053
132.95898	0.011965146	0.04235347	0.096672088	1.6436828	0.90600769	2.54969049	0.523083784	5.83705609
133.95898	0.012253013	0.042415202	0.09708342	1.6405526	0.90399383	2.54454643	0.521921081	5.82565163
134.95898	0.012188339	0.042455927	0.097100191	1.6511682	0.921210182	2.572378382	0.531860947	5.874714782
135.95898	0.011989943	0.042963393	0.09791673	1.6576886	0.882750971	2.540439571	0.509656511	5.855816771
136.95898	0.012020231	0.043744996	0.099510223	1.6686451	0.891646062	2.560291162	0.514792094	5.897581362
137.95898	0.012021133	0.044420704	0.10086254	1.6757637	0.900447753	2.576211453	0.519873753	5.927738853
138.95898	0.012140963	0.045327395	0.10279575	1.6828145	0.877660484	2.560474984	0.506717517	5.926103984
139.95898	0.012177705	0.046210524	0.10459875	1.695047	0.879053101	2.574100101	0.507521544	5.964194101
140.95898	0.012166374	0.046996504	0.10615939	1.7015235	0.877400247	2.578923747	0.506567269	5.981970747
141.95898	0.01223406	0.047877785	0.10798962	1.7127522	0.882519585	2.595271785	0.50952292	6.020776185
142.95898	0.011896851	0.048529737	0.10895632	1.717829	0.875230577	2.593059577	0.505314609	6.028717577
143.95898	0.011894556	0.049534366	0.11096329	1.7258747	0.876906294	2.602780994	0.506282085	6.054530394
144.95898	0.01213287	0.050227217	0.1125873	1.7266728	0.920278079	2.646950879	0.531322797	6.100296479
145.95898	0.012285555	0.050267316	0.11282019	1.7267464	0.9016024	2.6283488	0.520540388	6.0818416
146.95898	0.012126723	0.050401188	0.11292911	1.7242312	0.886622381	2.610853581	0.51189167	6.059315981
147.95898	0.012191018	0.050402425	0.11299588	1.7228237	0.904158505	2.626982205	0.522016156	6.072629605
148.95898	0.012271843	0.050436191	0.11314423	1.7225361	0.902042879	2.624578979	0.520794699	6.069651179
149.95898	0.012340101	0.050423063	0.11318623	1.7203503	0.923074387	2.643424687	0.532937246	6.084125287
150.95898	0.012267314	0.050671313	0.11360993	1.7289925	0.916230896	2.645223396	0.528986154	6.103208396
151.95898	0.012268892	0.051183399	0.11463569	1.7407007	0.905090607	2.645791307	0.522554306	6.127192707
152.95898	0.012566839	0.051820103	0.11620704	1.748564	0.925479791	2.674043791	0.534326006	6.171171791
153.95898	0.012248504	0.052761108	0.11777072	1.7577692	0.89646961	2.65423881	0.517576971	6.16977721
154.95898	0.012044798	0.053655017	0.11935483	1.7677552	0.87848583	2.64624103	0.50719403	6.18175143
155.95898	0.011954308	0.054528795	0.1210119	1.7757739	0.888313047	2.664086947	0.512867777	6.215634747
156.95898	0.011986869	0.055425137	0.12283714	1.7828894	0.875350762	2.658240162	0.505383998	6.224018962
157.95898	0.012135513	0.056328684	0.12479288	1.7933671	0.907177856	2.700544956	0.523759379	6.287279156
158.95898	0.012017588	0.057018671	0.12605493	1.7994894	0.881202593	2.680691993	0.508762554	6.279670793
159.95898	0.012004572	0.057914045	0.12783267	1.8024884	0.868549574	2.671037974	0.50145733	6.276014774
160.95898	0.01205621	0.058367807	0.12879182	1.8033996	0.880201521	2.683601121	0.508184585	6.290400321
161.95898	0.012019719	0.058689743	0.12939921	1.8025128	0.881950128	2.684462928	0.509194144	6.289488528
162.95898	0.0120732	0.058752228	0.12957765	1.8048942	0.8904604	2.6953546	0.514107552	6.305143
163.95898	0.012326988	0.058840267	0.13000752	1.8037447	0.89672324	2.70046794	0.517723404	6.30795734
164.95898	0.01234252	0.058758892	0.1298603	1.8039727	0.893132126	2.697104826	0.515650073	6.305050226
165.95898	0.012296188	0.05883972	0.12997563	1.8010135	0.8939242	2.6949377	0.516107378	6.2969647
166.95898	0.012492617	0.05911959	0.13073179	1.8113866	0.898720963	2.710107563	0.51887679	6.332880763
167.95898	0.012329159	0.059737742	0.13180465	1.8201841	0.87922664	2.69941074	0.507621737	6.33977894
168.95898	0.012300042	0.060672212	0.13364446	1.8286964	0.883213695	2.711910095	0.509923665	6.369302895
169.95898	0.01232705	0.061479233	0.13528553	1.8379172	0.908699522	2.746616722	0.524637914	6.422451122
170.95898	0.01219948	0.062554717	0.13730891	1.8494517	0.89255813	2.74200983	0.515318677	6.44091323
171.95898	0.012161088	0.063407548	0.13897619	1.8563342	0.893901883	2.750236083	0.516094493	6.462904483
172.95898	0.012111679	0.064426549	0.14096478	1.8666147	0.877531435	2.744146135	0.50664301	6.477375535
173.95898	0.01214207	0.065287486	0.14271703	1.8765169	0.870602885	2.747119785	0.50264281	6.500153585
174.95898	0.012031316	0.066196494	0.1444243	1.8854302	0.878763916	2.764194116	0.507354583	6.535054516
175.95898	0.012170595	0.066726871	0.14562434	1.8796114	0.874634407	2.754245807	0.50497041	6.513468607
176.95898	0.012268503	0.066954605	0.14617771	1.8775296	0.903571199	2.781100799	0.521677075	6.536159999
177.95898	0.012432722	0.06697578	0.14638428	1.8759792	0.886758085	2.762737285	0.511970019	6.514695685
178.95898	0.012324689	0.067074046	0.14647278	1.8783625	0.906508178	2.784870678	0.523372741	6.541595678
179.95898	0.012442742	0.067141198	0.14672513	1.8769983	0.90878401	2.78578231	0.524686693	6.53977891
180.95898	0.012605549	0.067196429	0.14699841	1.8792893	0.915717028	2.795006328	0.528689473	6.553584928
181.95898	0.012510935	0.067649819	0.14781058	1.8903661	0.891643876	2.782009976	0.514790832	6.562742176
182.95898	0.01257397	0.068218201	0.14901038	1.8962069	0.911583146	2.807790046	0.526302775	6.600203846
183.95898	0.012365467	0.069208421	0.15078232	1.9069086	0.898745466	2.805654066	0.518890937	6.619471266
184.95898	0.01236764	0.0700185	0.15240464	1.9164406	0.904585604	2.821026204	0.522262742	6.653907404
185.95898	0.012236253	0.070784546	0.15380535	1.9220818	0.882610799	2.804692599	0.509575582	6.648856199
186.95898	0.012161375	0.071902595	0.15596657	1.9305378	0.890947556	2.821485356	0.514388811	6.682560956
187.95898	0.012120064	0.07292942	0.15797891	1.9376646	0.890427057	2.828091657	0.514088301	6.703420857
188.95898	0.012173218	0.073556811	0.15928684	1.9474347	0.882375017	2.829809717	0.509439454	6.724679117
189.95898	0.012266248	0.074482828	0.16123191	1.9574407	0.885961687	2.843402387	0.511510218	6.758283787
190.95898	0.01228535	0.075361252	0.16300786	1.9586157	0.897223729	2.855839429	0.518012361	6.773070829
191.95898	0.012436841	0.075616665	0.16367017	1.9597255	0.893516993	2.853242493	0.515872276	6.772693493
192.95898	0.012391412	0.075727262	0.16384593	1.9567497	0.894631547	2.851381247	0.516515764	6.764880647
193.95898	0.012377419	0.075932741	0.16424289	1.9592817	0.901284316	2.860566016	0.520356742	6.779129416
194.95898	0.012674417	0.076005794	0.16468601	1.9593263	0.906321401	2.865647701	0.523264905	6.784300301
195.95898	0.012806423	0.076093838	0.16499409	1.9557737	0.91843833	2.87421203	0.530260617	6.78575943
196.95898	0.012664725	0.076165646	0.16499603	1.9567587	0.888791338	2.845550038	0.513143918	6.759067438
197.95898	0.012737083	0.076475248	0.16568758	1.9644511	0.894311205	2.858762305	0.516330815	6.787664505
198.95898	0.012721629	0.077095322	0.16691229	1.9745203	0.890780766	2.865301066	0.514292515	6.814341666
199.95898	0.012672041	0.077932261	0.16853657	1.9850408	0.902149612	2.887190412	0.520856321	6.857272012
200.95898	0.012699706	0.078943007	0.17058571	1.9968194	0.928313982	2.925133382	0.535962327	6.918772182
201.95898	0.012636451	0.080010243	0.17265694	2.005372	0.881905638	2.887277638	0.509168457	6.898021638
202.95898	0.012259385	0.081015609	0.17429061	2.0145311	0.881763209	2.896294309	0.509086226	6.925356509
203.95898	0.012367926	0.082345158	0.17705823	2.0215859	0.902788133	2.924374033	0.521224972	6.967545833
204.95898	0.01207193	0.083168656	0.17840923	2.0345058	0.892262291	2.926768091	0.515147874	6.995779691
205.95898	0.012318994	0.084072389	0.18046378	2.0331898	0.878688269	2.911878069	0.507310909	6.978257669
206.95898	0.012183606	0.08446569	0.18111499	2.0319641	0.90255228	2.93451638	0.521088802	6.99844458
207.95898	0.012355202	0.084708795	0.1817728	2.0299804	0.881825452	2.911805852	0.509122162	6.971766652
208.95898	0.012075311	0.084787384	0.18165007	2.0342844	0.894084264	2.928368664	0.51619979	6.996937464
209.95898	0.012316433	0.085033387	0.18238321	2.0302708	0.918473884	2.948744684	0.530281144	7.009286284
210.95898	0.012372965	0.085205652	0.18278427	2.0297697	0.905785216	2.935554916	0.522955338	6.995094316
211.95898	0.012208454	0.085452609	0.18311368	2.0318868	0.917094077	2.948980877	0.529484512	7.012754477
212.95898	0.012291291	0.085534021	0.18335934	2.0381608	0.893541424	2.931702224	0.515886382	7.008023824
213.95898	0.012268687	0.08634185	0.18495239	2.0487771	0.899546261	2.948323361	0.519353276	7.045877561
214.95898	0.012185716	0.087449722	0.18708517	2.0631897	0.894139852	2.957329552	0.516231884	7.083708952
215.95898	0.011771586	0.088306338	0.18838425	2.0683742	0.914315499	2.982689699	0.527880299	7.119438099
216.95898	0.011771811	0.089261323	0.19029446	2.0815575	0.891830795	2.973388295	0.51489875	7.136503295
217.95898	0.011578968	0.090458885	0.19249675	2.0849907	0.901052906	2.986043606	0.520223138	7.156025006
218.95898	0.01126006	0.09148141	0.19422288	2.1004293	0.874331842	2.974761142	0.504795724	7.175619742
219.95898	0.011208791	0.092650928	0.19651064	2.103147	0.886969436	2.990116436	0.512092043	7.196410436
220.95898	0.010912585	0.093750753	0.19841409	2.1103749	0.887398793	2.997773693	0.512339932	7.218523493
221.95898	0.011095901	0.094253965	0.19960383	2.1092281	0.878241064	2.987469164	0.507052715	7.205925364
222.95898	0.0107831	0.094452843	0.19968879	2.1059968	0.887674597	2.993671397	0.512499168	7.205664997
223.95898	0.010811846	0.094605774	0.20002338	2.1055303	0.900607959	3.006138259	0.519966248	7.217198859
224.95898	0.010809346	0.094772711	0.20035477	2.1051924	0.879206581	2.984398981	0.507610156	7.194783781
225.95898	0.010854176	0.094905958	0.20066608	2.102226	0.882279335	2.984505335	0.509384212	7.188957335
226.95898	0.01098418	0.095120922	0.20122603	2.1102083	0.916262053	3.026470353	0.529004143	7.246886953
227.95898	0.010726642	0.09565603	0.20203871	2.1167946	0.874923687	2.991718287	0.505137426	7.225307487
228.95898	0.010836191	0.096591048	0.20401829	2.1285224	0.890197857	3.018720257	0.513955972	7.275765057
229.95898	0.010591793	0.097532399	0.2056566	2.1355026	0.876973029	3.012475629	0.506320614	7.283480829
230.95898	0.010410356	0.098393396	0.20719713	2.1434524	0.8728858	3.0163382	0.503960852	7.303243
231.95898	0.010219828	0.09953551	0.20929083	2.1535935	0.889044969	3.042638469	0.513290352	7.349825469
232.95898	0.010196194	0.10046981	0.2111358	2.162694	0.882134695	3.044828695	0.509300704	7.370216695
233.95898	0.010013375	0.1015065	0.21302637	2.1692212	0.879789989	3.049011189	0.507946987	7.387453589
234.95898	0.009912969	0.10252687	0.21496671	2.1792297	0.86839828	3.04762798	0.501369981	7.40608738
235.95898	0.009597523	0.1035533	0.21670412	2.1865382	0.862388999	3.048927199	0.497900521	7.422003599
236.95898	0.009891558	0.10417435	0.21824026	2.1842492	0.867243704	3.051492904	0.500703386	7.419991304
237.95898	0.009808997	0.10443939	0.21868777	2.1871185	0.876718828	3.063837328	0.506173851	7.438074328
238.95898	0.009899425	0.10467612	0.21925166	2.1828215	0.873693392	3.056514892	0.504427115	7.422157892
239.95898	0.009929979	0.10500472	0.21993941	2.1786594	0.912357299	3.091016699	0.526749732	7.448335499
240.95898	0.009888669	0.10489058	0.21966982	2.1819589	0.916804821	3.098763721	0.52931751	7.462681521
241.95898	0.010028685	0.10519503	0.22041875	2.1830435	0.889467671	3.072511171	0.513534399	7.438598171
242.95898	0.009730493	0.10588601	0.2215025	2.1940086	0.907004317	3.101012917	0.523659187	7.489030117
243.95898	0.00981711	0.10668024	0.2231776	2.1996562	0.891937528	3.091593728	0.514960372	7.490906128
244.95898	0.009556663	0.10766705	0.22489077	2.2122481	0.868020115	3.080268215	0.501151647	7.504764415
245.95898	0.009689017	0.10869803	0.22708508	2.220161	0.884210323	3.104371323	0.510499068	7.544693323
246.95898	0.009358759	0.10968265	0.22872406	2.2306027	0.874547661	3.105150361	0.504920327	7.566355761
247.95898	0.009477053	0.11059408	0.23066521	2.2430363	0.878503607	3.121539907	0.507204294	7.607612507
248.95898	0.009187219	0.11178315	0.23275353	2.2480767	0.867579565	3.115656265	0.500897295	7.611809665
249.95898	0.009050505	0.11270031	0.23445112	2.2584615	0.868998894	3.127460394	0.501716745	7.644383394
250.95898	0.009204988	0.11361974	0.23644447	2.2596531	0.860666606	3.120319706	0.496906097	7.639625906
251.95898	0.009030524	0.11414703	0.23732458	2.2574022	0.878570342	3.135972542	0.507242823	7.650776942
252.95898	0.009047514	0.11446491	0.23797734	2.2550402	0.89451362	3.14955382	0.516447679	7.65963422
253.95898	0.009121751	0.11461056	0.23834287	2.2540004	0.897804451	3.151804851	0.518347641	7.659805651
254.95898	0.009075686	0.11478332	0.23864233	2.2547619	0.897354964	3.152116864	0.51808813	7.661640664
255.95898	0.009141958	0.11481731	0.23877658	2.2508972	0.872983763	3.123880963	0.504017411	7.625675363
256.95898	0.009281075	0.11500128	0.23928364	2.2579374	0.925791221	3.183728621	0.534505811	7.699603421
257.95898	0.009086197	0.11575811	0.24060242	2.2666633	0.900060106	3.166723406	0.519649944	7.700050006
258.95898	0.009059664	0.11660775	0.24227516	2.2767832	0.921012235	3.197795435	0.531746662	7.751361835
259.95898	0.008734815	0.11786345	0.2444617	2.288779	0.910833423	3.199612423	0.525869922	7.777170423
260.95898	0.008808232	0.11883264	0.24647352	2.3009005	0.894673756	3.195574256	0.516540134	7.797375256
261.95898	0.008689774	0.11983252	0.24835481	2.3041253	0.869212527	3.173337827	0.501840086	7.781588427
262.95898	0.008589326	0.12078403	0.25015739	2.3147843	0.88473586	3.19952016	0.510802487	7.82908876
263.95898	0.008356908	0.12183584	0.25202858	2.3213606	0.888366449	3.209727049	0.512898608	7.852448249
