Time	siga	epsc	epsa	epsv	sigc	siga*	SqJ2	I1
56.048828	0.47812936	0.47785208	0.18160652	1.1373106	2.9707363	3.44886566	0.276048115	9.39033826
57.048828	0.48369113	0.48279753	0.18581966	1.1514146	3.0162113	3.49990243	0.279259204	9.53232503
58.048828	0.48200119	0.4877708	0.18979228	1.1653339	3.0619447	3.54394589	0.278283517	9.66783529
59.048828	0.49324894	0.4925684	0.1936536	1.1787905	3.107744	3.60099294	0.284777408	9.81648094
60.048828	0.49001962	0.49730033	0.19759341	1.192194	3.1535096	3.64352922	0.28291296	9.95054842
61.048828	0.4900623	0.50183183	0.20122653	1.2048903	3.1974959	3.6875582	0.282937601	10.08255
62.048828	0.50522989	0.50622046	0.20503265	1.2174735	3.2395995	3.74482939	0.291694613	10.22402839
63.048828	0.4886443	0.51055628	0.20861894	1.2297316	3.2843463	3.7729906	0.282118918	10.3416832
64.048828	0.49835932	0.51493526	0.21186921	1.2417397	3.327667	3.82602632	0.287727888	10.48136032
65.048828	0.50881833	0.51926696	0.21539305	1.253927	3.3716936	3.88051193	0.2937664	10.62389913
66.048828	0.50666583	0.52336782	0.21872503	1.2654607	3.4147537	3.92141953	0.292523653	10.75092693
67.048828	0.51046282	0.52753443	0.22199833	1.2770672	3.4577277	3.96819052	0.294715847	10.88364592
68.048828	0.49958494	0.53171301	0.22540791	1.288834	3.5051935	4.00477844	0.2884355	11.01516544
69.048828	0.50099128	0.53613669	0.22891714	1.3011905	3.5477684	4.04875968	0.28924745	11.14429648
70.048828	0.50257796	0.54034245	0.2319598	1.3126447	3.5997679	4.10234586	0.29016352	11.30188166
71.048828	0.49612916	0.54452705	0.23504508	1.3240991	3.6442413	4.14037046	0.286440304	11.42885306
72.048828	0.49897149	0.548747	0.23814254	1.3356365	3.6906834	4.18965489	0.288081324	11.57102169
73.048828	0.49604952	0.55294943	0.24095392	1.3468528	3.7378035	4.23385302	0.286394324	11.70946002
74.048828	0.49542215	0.55719918	0.24400356	1.3584019	3.7824492	4.27787135	0.286032112	11.84276975
75.048828	0.49385253	0.56115311	0.24681184	1.3691181	3.8277359	4.32158843	0.285125891	11.97706023
76.048828	0.49674231	0.56500447	0.24967857	1.3796875	3.8731406	4.36988291	0.286794306	12.11616411
77.048828	0.48549581	0.56889969	0.25226521	1.3900646	3.915134	4.40062981	0.280301137	12.23089781
78.048828	0.48961496	0.57285601	0.25494358	1.4006556	3.9583006	4.44791556	0.282679329	12.36451676
79.048828	0.48989925	0.57652563	0.25783572	1.4108869	4.00388	4.49377925	0.282843464	12.50153925
80.048828	0.48310643	0.5804227	0.26045346	1.421299	4.046813	4.52991943	0.278921627	12.62354543
81.048828	0.48286289	0.5840959	0.26293653	1.4311284	4.0905213	4.57338419	0.27878102	12.75442679
82.048828	0.50012791	0.5877257	0.26564547	1.4410969	4.1370645	4.63719241	0.288748983	12.91132141
83.048828	0.49055508	0.59127229	0.26821598	1.4507606	4.1817527	4.67230778	0.283222107	13.03581318
84.048828	0.48612413	0.59486097	0.27101162	1.4607335	4.2310357	4.71715983	0.280663897	13.17923123
85.048828	0.49015042	0.59846258	0.27341834	1.4703435	4.2736712	4.76382162	0.282988477	13.31116402
86.048828	0.48424554	0.60212171	0.2759034	1.4801468	4.316915	4.80116054	0.279579293	13.43499054
87.048828	0.48970401	0.60563439	0.27843305	1.4897017	4.3641038	4.85380781	0.282730742	13.58201541
88.048828	0.47722316	0.60906464	0.2807118	1.4988412	4.4069247	4.88414786	0.27552492	13.69799726
89.048828	0.47379321	0.6124838	0.28309205	1.5080597	4.4517965	4.92558971	0.273544637	13.82918271
90.048828	0.48715642	0.61599791	0.28575453	1.5177503	4.496387	4.98354342	0.28125989	13.97631742
91.048828	0.47456747	0.61940521	0.28832921	1.5271397	4.5423965	5.01696397	0.273991657	14.10175697
92.048828	0.46826652	0.62290841	0.29063421	1.536451	4.586616	5.05488252	0.270353801	14.22811452
93.048828	0.48069054	0.62630802	0.29304984	1.545666	4.6333332	5.11402374	0.277526813	14.38069014
94.048828	0.47008818	0.62961608	0.29555035	1.5547825	4.6788135	5.14890168	0.271405537	14.50652868
95.048828	0.46583351	0.63303	0.29789698	1.563957	4.7247348	5.19056831	0.268949102	14.64003791
96.048828	0.46581742	0.63626689	0.30024627	1.5727799	4.7698646	5.23568202	0.268939813	14.77541122
97.048828	0.46811962	0.63963491	0.30270284	1.5819726	4.8153987	5.28351832	0.270268989	14.91431572
98.048828	0.46765998	0.64300615	0.30490464	1.5909169	4.8627195	5.33037948	0.270003615	15.05581848
99.048828	0.47176209	0.646348	0.30718288	1.5998788	4.9074645	5.37922659	0.27237197	15.19415559
100.04883	0.46487731	0.64941686	0.30942523	1.6082591	4.9506602	5.41553751	0.26839704	15.31685791
101.04883	0.45610997	0.65244639	0.31181961	1.6167123	4.9952984	5.45140837	0.263335214	15.44200517
102.04883	0.4578729	0.65556943	0.31437868	1.6255176	5.0382791	5.496152	0.264353042	15.5727102
103.04883	0.46401489	0.65861076	0.31636995	1.6335915	5.0844402	5.54845509	0.267899122	15.71733549
104.04883	0.45571098	0.66162199	0.31851971	1.6417637	5.1272297	5.58294068	0.263104857	15.83740008
105.04883	0.4502224	0.66465378	0.320885	1.6501926	5.1713929	5.6216153	0.259936024	15.9644011
106.04883	0.46022153	0.66775125	0.32313186	1.6586344	5.2167444	5.67696593	0.265709024	16.11045473
107.04883	0.45126963	0.67068422	0.32529867	1.6666671	5.2624736	5.71374323	0.260540642	16.23869043
108.04883	0.45600951	0.67372036	0.32751483	1.6749555	5.3071494	5.76315891	0.263277213	16.37745771
109.04883	0.45855075	0.67658025	0.32964584	1.6828064	5.3534813	5.81203205	0.264744399	16.51899465
110.04883	0.45335099	0.67958999	0.33182728	1.6910073	5.3972383	5.85058929	0.261742316	16.64506589
111.04883	0.45470548	0.68245316	0.33385745	1.6987636	5.4445467	5.89925218	0.262524331	16.78834558
112.04883	0.45702663	0.68535262	0.33612588	1.7068312	5.4862885	5.94331513	0.263864448	16.91589213
113.04883	0.44601679	0.68836159	0.33816114	1.7148843	5.5336366	5.97965339	0.257507914	17.04692659
114.04883	0.45979601	0.69111639	0.34016731	1.7224001	5.5772161	6.03701211	0.26546335	17.19144431
115.04883	0.45750141	0.69395971	0.34305707	1.7309765	5.6211429	6.07864431	0.264138562	17.32093011
116.04883	0.45104879	0.69682056	0.34516975	1.7388109	5.6648479	6.11589669	0.26041314	17.44559249
117.04883	0.46000546	0.69955927	0.34724849	1.7463671	5.7101436	6.17014906	0.265584276	17.59043626
118.04883	0.45439559	0.70240527	0.34927279	1.7540835	5.7568645	6.21126009	0.262345416	17.72498909
119.04883	0.44300291	0.70513612	0.35158709	1.7618593	5.8018064	6.24480931	0.255767849	17.84842211
120.04883	0.45167428	0.70796132	0.3537361	1.7696587	5.8515029	6.30317718	0.260774267	18.00618298
121.04883	0.46162814	0.7108649	0.35587314	1.7776029	5.896338	6.35796614	0.266521131	18.15064214
122.04883	0.45944253	0.71354967	0.35829243	1.7853918	5.9397764	6.39921893	0.265259268	18.27877173
123.04883	0.45420697	0.71625233	0.36038634	1.7928909	5.9852734	6.43948037	0.262236516	18.41002717
124.04883	0.44510037	0.71891195	0.36212122	1.7999451	6.0297289	6.47482927	0.256978818	18.53428707
125.04883	0.45786437	0.72156137	0.36429664	1.8074194	6.0735502	6.53141457	0.264348117	18.67851497
126.04883	0.46190581	0.7242437	0.36640716	1.8148946	6.1182051	6.58011091	0.266681444	18.81652111
127.04883	0.45833161	0.72687626	0.36869422	1.8224467	6.1619058	6.62023741	0.264617878	18.94404901
128.04883	0.45562381	0.72956264	0.37075984	1.8298851	6.2059441	6.66156791	0.263054529	19.07345611
129.04883	0.45226684	0.73219556	0.3724823	1.8368734	6.2541504	6.70641724	0.261116382	19.21471804
130.04883	0.45048681	0.73479444	0.37484983	1.8444387	6.2939749	6.74446171	0.260088681	19.33241151
131.04883	0.45617154	0.73738706	0.3766048	1.8513789	6.3417668	6.79793834	0.263370761	19.48147194
132.04883	0.46396846	0.73988211	0.3787542	1.8585185	6.3899436	6.85391206	0.267872315	19.63379926
133.04883	0.46178073	0.74250597	0.38082036	1.8658323	6.4329901	6.89477083	0.266609229	19.76075103
134.04883	0.44888687	0.74498069	0.38300958	1.8729709	6.4765782	6.92546507	0.259164955	19.87862147
135.04883	0.45546362	0.74751633	0.38467816	1.8797109	6.5229406	6.97840422	0.262962044	20.02428542
136.04883	0.46146798	0.75012273	0.38677952	1.8870249	6.5668321	7.02830008	0.266428662	20.16196428
137.04883	0.45015132	0.75264436	0.38897759	1.8942661	6.610549	7.06070032	0.259894986	20.28179832
138.04883	0.45256346	0.7551474	0.3906869	1.9009818	6.6571836	7.10974706	0.261287635	20.42411426
139.04883	0.45554325	0.75773108	0.3926692	1.9081314	6.700058	7.15560125	0.263008018	20.55571725
140.04883	0.45563424	0.76030827	0.39450136	1.9151179	6.7452998	7.20093404	0.263060551	20.69153364
141.04883	0.45483059	0.76284391	0.39636022	1.9220481	6.7938128	7.24864339	0.262596564	20.83626899
142.04883	0.45747676	0.76535016	0.39839795	1.9290984	6.8396354	7.29711216	0.264124331	20.97638296
143.04883	0.46411535	0.76770902	0.40039533	1.9358134	6.8857102	7.34982555	0.267957122	21.12124595
144.04883	0.46151724	0.7702871	0.4026258	1.9431999	6.9356804	7.39719764	0.266457103	21.26855844
145.04883	0.4567641	0.77268153	0.40452299	1.9498861	6.9798794	7.4366435	0.263712876	21.3964023
146.04883	0.45247626	0.77519709	0.40680271	1.957197	7.0250487	7.47752496	0.261237291	21.52762236
147.04883	0.44294226	0.77753794	0.40853539	1.9636114	7.0663528	7.50929506	0.255732833	21.64200066
148.04883	0.46213919	0.78001612	0.41073397	1.9707663	7.1104918	7.57263099	0.266816186	21.79361459
149.04883	0.44808039	0.78234172	0.41241232	1.9770957	7.1545749	7.60265529	0.258699334	21.91180509
150.04883	0.46512848	0.78463304	0.41440535	1.9836714	7.1959968	7.66112528	0.268542053	22.05311888
151.04883	0.45355758	0.78692323	0.41622993	1.9900765	7.2440419	7.69759948	0.261861591	22.18568328
152.04883	0.4723089	0.78925592	0.41801068	1.9965225	7.2862935	7.7586024	0.272687671	22.3311894
153.04883	0.45075312	0.7914381	0.41980281	2.0026791	7.3305583	7.78131142	0.260242435	22.44242802
154.04883	0.46016088	0.7937395	0.42162171	2.0091007	7.3763576	7.83651848	0.265674008	22.58923368
155.04883	0.45642674	0.79610419	0.42339984	2.0156081	7.4177709	7.87419764	0.263518101	22.70973944
156.04883	0.45827094	0.79841846	0.42517352	2.0220106	7.4666786	7.92494954	0.264582851	22.85830674
157.04883	0.4651379	0.8005833	0.42689213	2.0280588	7.5089889	7.9741268	0.268547492	22.9921046
158.04883	0.45305055	0.80285871	0.42877886	2.0344963	7.5517335	8.00478405	0.261568857	23.10825105
159.04883	0.46399125	0.80507183	0.43045616	2.0405998	7.6008716	8.06486285	0.267885473	23.26660605
160.04883	0.45586357	0.80740136	0.43230289	2.0471056	7.6458941	8.10175767	0.263192955	23.39354587
161.04883	0.45471588	0.80989897	0.43412781	2.0539258	7.6936412	8.14835708	0.262530336	23.53563948
162.04883	0.44814768	0.81219852	0.43589208	2.0602891	7.7417641	8.18991178	0.258738184	23.67343998
163.04883	0.45925394	0.81458318	0.43769899	2.0668652	7.7873979	8.24665184	0.265150386	23.82144764
164.04883	0.45552334	0.81682187	0.43963245	2.0732763	7.8371344	8.29265774	0.262996523	23.96692654
165.04883	0.45043182	0.81915706	0.44134381	2.0796578	7.880374	8.33080582	0.260056933	24.09155382
166.04883	0.45313302	0.82146025	0.44317785	2.0860982	7.9238706	8.37700362	0.261616471	24.22474482
167.04883	0.45901605	0.82362646	0.44473061	2.0919836	7.9692678	8.42828385	0.26501304	24.36681945
168.04883	0.46160731	0.82579869	0.4464868	2.0980842	8.0134745	8.47508181	0.266509105	24.50203081
169.04883	0.45446569	0.82783651	0.44805348	2.1037266	8.0552187	8.50968439	0.262385888	24.62012179
170.04883	0.46152958	0.82976949	0.44982874	2.1093678	8.0966902	8.55821978	0.266464227	24.75160018
171.04883	0.46150967	0.83184195	0.45139351	2.1150775	8.1415882	8.60309787	0.266452732	24.88627427
172.04883	0.46272767	0.8340041	0.4530988	2.1211071	8.1825991	8.64532677	0.267155945	25.01052497
173.04883	0.4545444	0.83613181	0.45480296	2.1270666	8.2274361	8.6819805	0.262431332	25.1368527
174.04883	0.45749101	0.83818585	0.45655215	2.1329238	8.2691488	8.72663981	0.264132558	25.26493741
175.04883	0.45269993	0.84052247	0.45818034	2.1392252	8.3143568	8.76705673	0.261366426	25.39577033
176.04883	0.45884168	0.84261632	0.46023336	2.1454661	8.3635254	8.82236708	0.264912367	25.54941788
177.04883	0.45005941	0.84489191	0.46189633	2.1516802	8.412096	8.86215541	0.259841922	25.68634741
178.04883	0.44487578	0.84723049	0.46369857	2.1581595	8.4570103	8.90188608	0.256849151	25.81590668
179.04883	0.44670886	0.8494463	0.46533224	2.1642249	8.5071516	8.95386046	0.257907481	25.96816366
180.04883	0.452916	0.8515749	0.46709064	2.1702404	8.5532732	9.0061892	0.261491175	26.1127356
181.04883	0.44745019	0.85381073	0.468521	2.1761425	8.5994997	9.04694989	0.258335488	26.24594929
182.04883	0.45773169	0.85598946	0.47031018	2.1822891	8.6448088	9.10254049	0.264271514	26.39215809
183.04883	0.45855451	0.85800868	0.47200975	2.1880271	8.6889591	9.14751361	0.26474657	26.52543181
184.04883	0.45784354	0.86010891	0.47350767	2.1937256	8.7309017	9.18874524	0.264336091	26.65054864
185.04883	0.4547576	0.86220342	0.47523364	2.1996405	8.7735672	9.2283248	0.262554423	26.7754592
186.04883	0.46012205	0.86422062	0.47702157	2.2054627	8.8182373	9.27835935	0.265651589	26.91483395
187.04883	0.45375282	0.86618298	0.47832572	2.2106917	8.8626423	9.31639512	0.261974313	27.04167972
188.04883	0.45399258	0.86819959	0.47982851	2.2162278	8.9088469	9.36283948	0.262112738	27.18053328
189.04883	0.44967467	0.87014222	0.48148283	2.2217672	8.9484301	9.39810477	0.259619792	27.29496497
190.04883	0.46202335	0.87201262	0.48267585	2.226701	8.9924154	9.45443875	0.266749305	27.43926955
191.04883	0.45867488	0.87405074	0.48468503	2.2327864	9.0362434	9.49491828	0.264816065	27.56740508
192.04883	0.45103362	0.8761217	0.48602059	2.2382638	9.0853882	9.53642182	0.260404382	27.70719822
193.04883	0.45437002	0.87823337	0.48773253	2.2441993	9.1312923	9.58566232	0.262330653	27.84824692
194.04883	0.46065083	0.88023114	0.48915088	2.2496133	9.1760864	9.63673723	0.265956881	27.98891003
195.04883	0.44672209	0.88226312	0.49076495	2.2552912	9.2209377	9.66765979	0.257915119	28.10953519
196.04883	0.45792219	0.88452518	0.49212697	2.2611775	9.2661715	9.72409369	0.2643815	28.25643669
197.04883	0.46288785	0.88650405	0.49362284	2.2666309	9.3131657	9.77605355	0.267248425	28.40238495
198.04883	0.45527694	0.88852245	0.49518192	2.2722268	9.3589792	9.81425614	0.262854264	28.53221454
199.04883	0.45392719	0.89055312	0.49670225	2.2778084	9.405405	9.85933219	0.262074985	28.67014219
200.04883	0.45744929	0.89268488	0.49821219	2.283582	9.4528427	9.91029199	0.264108471	28.81597739
201.04883	0.45122132	0.89472169	0.4995766	2.2890198	9.4952602	9.94648152	0.260512751	28.93700192
202.04883	0.44933516	0.89661068	0.50123739	2.2944589	9.5402412	9.98957636	0.259423776	29.07005876
203.04883	0.46023861	0.89851701	0.50265235	2.2996864	9.5833397	10.04357831	0.265718885	29.21025771
204.04883	0.46192855	0.90041894	0.50424945	2.3050876	9.6303835	10.09231205	0.266694573	29.35307905
205.04883	0.46305847	0.90220177	0.50553316	2.3099368	9.6778021	10.14086057	0.267346932	29.49646477
206.04883	0.45563516	0.90405858	0.50707567	2.3151929	9.7233477	10.17898286	0.263061082	29.62567826
207.04883	0.44885561	0.90592045	0.50848961	2.3203306	9.7627268	10.21158241	0.259146907	29.73703601
208.04883	0.46212685	0.90784776	0.51016498	2.3258605	9.8065119	10.26863875	0.266809061	29.88166255
209.04883	0.45352915	0.90958703	0.51164955	2.3308237	9.8473682	10.30089735	0.261845177	29.99563375
210.04883	0.45818377	0.9113611	0.51299053	2.3357127	9.8937969	10.35198067	0.264532523	30.13957447
211.04883	0.46660808	0.91320819	0.51429683	2.340713	9.9367218	10.40332988	0.269396301	30.27677348
212.04883	0.46216285	0.91490877	0.51567394	2.3454914	9.9812384	10.44340125	0.266829846	30.40587805
213.04883	0.45602465	0.91675705	0.51732326	2.3508375	10.023954	10.47997865	0.263285954	30.52788665
214.04883	0.45741612	0.91851866	0.51925468	2.356292	10.072204	10.52962012	0.26408932	30.67402812
215.04883	0.46910831	0.9204275	0.52048635	2.3613415	10.122997	10.59210531	0.270839809	30.83809931
216.04883	0.45462206	0.92240137	0.52205533	2.366858	10.175876	10.63049806	0.262476169	30.98225006
217.04883	0.44997412	0.92434633	0.52364588	2.3723385	10.222139	10.67211312	0.259792679	31.11639112
218.04883	0.4541975	0.9261452	0.52501643	2.3773067	10.270902	10.7250995	0.262231049	31.2669035
219.04883	0.45805487	0.92805654	0.52672756	2.3828406	10.313815	10.77186987	0.264458102	31.39949987
220.04883	0.44360563	0.92983896	0.52795279	2.3876307	10.35453	10.79813563	0.25611583	31.50719563
221.04883	0.45372817	0.93148351	0.52930874	2.3922758	10.396636	10.85036417	0.261960081	31.64363617
222.04883	0.46138743	0.93329018	0.53079426	2.3973746	10.438954	10.90034143	0.266382157	31.77824943
223.04883	0.45855266	0.93486959	0.53231263	2.4020519	10.480568	10.93912066	0.264745502	31.90025666
224.04883	0.46172768	0.93652242	0.533503	2.406548	10.521997	10.98372468	0.2665786	32.02771868
225.04883	0.45542383	0.93822527	0.53505069	2.4115012	10.564791	11.02021483	0.262939071	32.14979683
226.04883	0.46635216	0.93987602	0.53664559	2.4163976	10.608906	11.07525816	0.269248545	32.29307016
227.04883	0.4715299	0.94160324	0.53790671	2.4211133	10.653871	11.1254009	0.272237915	32.4331429
228.04883	0.45616114	0.94332033	0.53921807	2.4258587	10.703713	11.15987414	0.263364757	32.56730014
229.04883	0.44630867	0.9450388	0.54056197	2.4306395	10.7511	11.19740867	0.257676431	32.69960867
230.04883	0.4510867	0.94687909	0.54178298	2.4355412	10.798533	11.2496197	0.260435028	32.8466857
231.04883	0.46049732	0.94857997	0.54324102	2.4404011	10.842386	11.30288332	0.265868252	32.98765532
232.04883	0.45725784	0.95023477	0.54453433	2.4450037	10.889658	11.34691584	0.263997937	33.12623184
233.04883	0.43830848	0.95198965	0.54616928	2.4501486	10.932435	11.37074348	0.253057519	33.23561348
234.04883	0.46153149	0.95360523	0.54748625	2.4546967	10.978432	11.43996349	0.26646533	33.39682749
235.04883	0.45605686	0.955284	0.54886109	2.4594293	11.025657	11.48171386	0.263304551	33.53302786
236.04883	0.46252584	0.95687109	0.55032825	2.4640703	11.070872	11.53339784	0.267039418	33.67514184
237.04883	0.44797236	0.95845133	0.55171645	2.4686191	11.113583	11.56155536	0.258636963	33.78872136
238.04883	0.44248828	0.96018779	0.55276728	2.4731429	11.159663	11.60215128	0.255470728	33.92147728
239.04883	0.46201006	0.96166629	0.554371	2.4777036	11.203351	11.66536106	0.266741633	34.07206306
240.04883	0.45445052	0.96320027	0.55549884	2.4818995	11.249339	11.70378952	0.26237713	34.20246752
241.04883	0.45422974	0.96476376	0.55686867	2.4863963	11.292018	11.74624774	0.262249663	34.33028374
242.04883	0.45463347	0.96634889	0.55803502	2.4907329	11.336636	11.79126947	0.262482756	34.46454147
243.04883	0.46154946	0.96796703	0.55936158	2.4952955	11.380309	11.84185846	0.266475705	34.60247646
244.04883	0.45456332	0.96950865	0.56091887	2.4999361	11.427176	11.88173932	0.262442255	34.73609132
245.04883	0.44814956	0.97116774	0.56203735	2.5043728	11.470969	11.91911856	0.258739269	34.86105656
246.04883	0.45700386	0.97267103	0.56329989	2.508642	11.510296	11.96729986	0.263851302	34.98789186
247.04883	0.46465647	0.97415477	0.56470037	2.5130098	11.554679	12.01933547	0.268269538	35.12869347
248.04883	0.45567307	0.9756673	0.56601012	2.5173447	11.601066	12.05673907	0.26308297	35.25887107
249.04883	0.46760216	0.97723508	0.56714714	2.5216174	11.653251	12.12085316	0.269970233	35.42735516
250.04883	0.4654924	0.97892612	0.56870097	2.5265532	11.703473	12.1689654	0.268752162	35.5759114
251.04883	0.45327991	0.98047864	0.56984085	2.5307982	11.751597	12.20487691	0.261701278	35.70807091
252.04883	0.45477277	0.98200756	0.57114279	2.5351579	11.800247	12.25501977	0.262563181	35.85551377
253.04883	0.44725093	0.98355907	0.57248008	2.5395982	11.844475	12.29172593	0.258220445	35.98067593
254.04883	0.44708982	0.9850989	0.57390887	2.5441067	11.888809	12.33589882	0.258127428	36.11351682
255.04883	0.45602942	0.98649633	0.57509881	2.5480914	11.927696	12.38372542	0.263288708	36.23911742
256.04883	0.46073163	0.98796755	0.57661963	2.5525548	11.968528	12.42925963	0.266003531	36.36631563
257.04883	0.45051146	0.98936206	0.57808691	2.5568109	12.010313	12.46082446	0.260102913	36.48145046
258.04883	0.44995135	0.99070549	0.57950938	2.5609202	12.054808	12.50475935	0.259779533	36.61437535
259.04883	0.4446142	0.99214244	0.5805673	2.5648522	12.096329	12.5409432	0.256698128	36.7336012
260.04883	0.44966325	0.99360615	0.58191401	2.5691264	12.13871	12.58837325	0.259613198	36.86579325
261.04883	0.4479818	0.99506146	0.58328903	2.5734119	12.183816	12.6317978	0.258642413	36.9994298
262.04883	0.45493105	0.99655491	0.58429784	2.5774076	12.233267	12.68819805	0.262654564	37.15473205
263.04883	0.45556691	0.9980073	0.58554727	2.5815618	12.281047	12.73661391	0.263021678	37.29870791
264.04883	0.44757715	0.99951148	0.5867002	2.5857232	12.329573	12.77715015	0.258408788	37.43629615
