Time	siga	epsa	epsc	epsv	sigc	siga*	SqJ2	I1
1043.6738	-0.36314654	0.042498827	0.54145193	1.1254027	6.1892347	5.82608816	0.209662753	18.20455756
1044.6738	-0.36828709	0.042653125	0.54186499	1.1263831	6.194468	5.82618091	0.212630651	18.21511691
1045.6738	-0.35309276	0.042808801	0.54218835	1.1271855	6.1970248	5.84393204	0.2038582	18.23798164
1046.6738	-0.36080521	0.042918988	0.54245579	1.1278305	6.2026429	5.84183769	0.208310985	18.24712349
1047.6738	-0.36310345	0.042962383	0.54281175	1.1285858	6.2094612	5.84635775	0.209637875	18.26528015
1048.6738	-0.35940972	0.04319375	0.54308832	1.1293703	6.2148738	5.85546408	0.207505299	18.28521168
1049.6738	-0.35304782	0.042996094	0.5434233	1.1298428	6.2186971	5.86564928	0.203832254	18.30304348
1050.6738	-0.36062357	0.043373734	0.54371506	1.1308038	6.2231407	5.86251713	0.208206115	18.30879853
1051.6738	-0.36625314	0.043206174	0.54413986	1.1314859	6.2290502	5.86279706	0.211456349	18.32089746
1052.6738	-0.36056644	0.043386005	0.54453027	1.1324466	6.2365036	5.87593716	0.208173131	18.34894436
1053.6738	-0.36715209	0.043509994	0.54477465	1.1330593	6.2396894	5.87253731	0.211975358	18.35191611
1054.6738	-0.36702383	0.043784339	0.54523551	1.1342554	6.2472377	5.88021387	0.211901307	18.37468927
1055.6738	-0.36465722	0.043579832	0.54554069	1.1346612	6.2525196	5.88786238	0.210534944	18.39290158
1056.6738	-0.3665275	0.043725893	0.54578871	1.1353033	6.2575927	5.8910652	0.211614751	18.4062506
1057.6738	-0.36210334	0.043804113	0.54621029	1.1362247	6.2597203	5.89761696	0.209060461	18.41705756
1058.6738	-0.36999631	0.043818045	0.54650253	1.1368232	6.2657204	5.89572409	0.213617469	18.42716489
1059.6738	-0.36705193	0.044023801	0.54680866	1.1376411	6.2737708	5.90671887	0.211917531	18.45426047
1060.6738	-0.35993621	0.04414548	0.54721427	1.138574	6.277667	5.91773079	0.207809268	18.47306479
1061.6738	-0.35152683	0.044124085	0.54753262	1.1391892	6.2825975	5.93107067	0.20295411	18.49626567
1062.6738	-0.37643611	0.044191789	0.54783189	1.1398556	6.287509	5.91107289	0.217335489	18.48609089
1063.6738	-0.37098446	0.04456082	0.54813027	1.1408213	6.2899995	5.91901504	0.214187978	18.49901404
1064.6738	-0.35460067	0.044573132	0.54851353	1.1416003	6.2994127	5.94481203	0.204728792	18.54363743
1065.6738	-0.36692551	0.04452797	0.54881454	1.1421571	6.304173	5.93724749	0.211844542	18.54559349
1066.6738	-0.38256669	0.044398326	0.54908645	1.1425712	6.3077049	5.92513821	0.220874981	18.54054801
1067.6738	-0.36733937	0.044726536	0.54945749	1.1436416	6.3124399	5.94510053	0.212083484	18.56998033
1068.6738	-0.3826285	0.044668548	0.54971862	1.1441058	6.3154354	5.9328069	0.220910667	18.5636777
1069.6738	-0.37519044	0.044909831	0.55006969	1.1450493	6.3244376	5.94924716	0.216616302	18.59812236
1070.6738	-0.3721475	0.044865817	0.55033946	1.1455448	6.3267393	5.9545918	0.214859459	18.6080704
1071.6738	-0.37016204	0.045010913	0.55067039	1.1463517	6.3316264	5.96146436	0.213713153	18.62471716
1072.6738	-0.37167272	0.04507073	0.55094463	1.14696	6.3348112	5.96313848	0.214585345	18.63276088
1073.6738	-0.37569797	0.045138001	0.5512858	1.1477096	6.3402281	5.96453013	0.216909324	18.64498633
1074.6738	-0.37817064	0.045133311	0.5515421	1.1482176	6.3431296	5.96495896	0.218336921	18.65121816
1075.6738	-0.3729437	0.045086876	0.55188525	1.1488574	6.3496437	5.9767	0.215319146	18.6759874
1076.6738	-0.37508744	0.045197938	0.55213827	1.1494745	6.352849	5.97776156	0.216556834	18.68345956
1077.6738	-0.38379246	0.04557687	0.55246967	1.1505163	6.3609786	5.97718614	0.22158268	18.69914334
1078.6738	-0.37312445	0.045378555	0.55275017	1.1508789	6.3632011	5.99007665	0.215423502	18.71647885
1079.6738	-0.37436634	0.045535415	0.55309862	1.1517327	6.3694754	5.99510906	0.216140507	18.73405986
1080.6738	-0.38440865	0.045637794	0.5534088	1.1524553	6.3737426	5.98933395	0.221938438	18.73681915
1081.6738	-0.37091517	0.045844775	0.55373186	1.1533085	6.3795247	6.00860953	0.214147973	18.76765893
1082.6738	-0.38876468	0.045863356	0.55406463	1.1539925	6.3846912	5.99592652	0.224453393	18.76530892
1083.6738	-0.38007531	0.046142045	0.55443323	1.1550084	6.3893838	6.00930849	0.219436583	18.78807609
1084.6738	-0.37769467	0.04625202	0.55474871	1.1557494	6.3975863	6.01989163	0.218062119	18.81506423
1085.6738	-0.37709817	0.046147577	0.55501574	1.1561791	6.4020219	6.02492373	0.21771773	18.82896753
1086.6738	-0.39390615	0.046180584	0.55536085	1.1569023	6.4066944	6.01278825	0.227421822	18.82617705
1087.6738	-0.3772611	0.046417121	0.55567497	1.1577671	6.4129047	6.0356436	0.217811798	18.861453
1088.6738	-0.38407996	0.046505686	0.5560146	1.1585349	6.4147987	6.03071874	0.221748668	18.86031614
1089.6738	-0.38182014	0.046437118	0.55631596	1.1590691	6.4228187	6.04099856	0.220443961	18.88663596
1090.6738	-0.38209167	0.04655005	0.5566721	1.1598942	6.4285173	6.04642563	0.220600729	18.90346023
1091.6738	-0.38441896	0.046596237	0.55703086	1.160658	6.436512	6.05209304	0.22194439	18.92511704
1092.6738	-0.3867256	0.046997316	0.55733144	1.1616602	6.437675	6.0509494	0.223276129	18.9262994
1093.6738	-0.3831735	0.046954531	0.55765015	1.1622548	6.4412284	6.0580549	0.221225323	18.9405117
1094.6738	-0.3937245	0.04687703	0.5580107	1.1628984	6.4486957	6.0549712	0.227316946	18.9523626
1095.6738	-0.38746187	0.047061991	0.55830789	1.1636778	6.4505563	6.06309443	0.223701215	18.96420703
1096.6738	-0.39076233	0.047177047	0.55864167	1.1644604	6.4593387	6.06857637	0.225606736	18.98725377
1097.6738	-0.39006001	0.047526039	0.55891669	1.1653594	6.4616089	6.07154889	0.225201252	18.99476669
1098.6738	-0.39094305	0.047417715	0.55926436	1.1659465	6.4689283	6.07798525	0.225711075	19.01584185
1099.6738	-0.38931438	0.047511771	0.55955172	1.1666152	6.4723258	6.08301142	0.224770762	19.02766302
1100.6738	-0.39314577	0.047367208	0.55988705	1.1671413	6.4782767	6.08513093	0.226982816	19.04168433
1101.6738	-0.38223872	0.047605433	0.56014669	1.1678988	6.4778738	6.09563508	0.220685628	19.05138268
1102.6738	-0.39572588	0.047663249	0.56055433	1.1687719	6.486093	6.09036712	0.228472443	19.06255312
1103.6738	-0.40054989	0.047571916	0.56078303	1.1691381	6.4913278	6.09077791	0.231257587	19.07343351
1104.6738	-0.38687006	0.047783289	0.56107891	1.1699411	6.493495	6.10662494	0.223359533	19.09361494
1105.6738	-0.38636884	0.047851808	0.56153357	1.1709189	6.4999552	6.11358636	0.223070154	19.11349676
1106.6738	-0.40230781	0.048048407	0.56184947	1.1717474	6.5071087	6.10480089	0.232272522	19.11901829
1107.6738	-0.40231624	0.048098795	0.56215513	1.1724091	6.508894	6.10657776	0.232277389	19.12436576
1108.6738	-0.39194319	0.048091438	0.5624755	1.1730424	6.5141878	6.12224461	0.226288506	19.15062021
1109.6738	-0.39600307	0.047980025	0.56267095	1.173322	6.5232396	6.12723653	0.228632479	19.17371573
1110.6738	-0.39511812	0.048234653	0.56309575	1.1744262	6.5254407	6.13032258	0.228121553	19.18120398
1111.6738	-0.40131238	0.048252787	0.56333762	1.1749279	6.532373	6.13106062	0.231697811	19.19580662
1112.6738	-0.39638793	0.048281927	0.56364483	1.1755716	6.5365338	6.14014587	0.228854678	19.21321347
1113.6738	-0.40294856	0.048477024	0.56389141	1.1762599	6.541676	6.13872744	0.23264246	19.22207944
1114.6738	-0.3883124	0.048681714	0.5642302	1.1771421	6.546349	6.1580366	0.224192269	19.2507346
1115.6738	-0.39614445	0.048614465	0.56450903	1.1776326	6.5525222	6.15637775	0.228714105	19.26142215
1116.6738	-0.40075684	0.048691243	0.56477505	1.1782414	6.5568976	6.15614076	0.231377069	19.26993596
1117.6738	-0.39637199	0.04864192	0.56511402	1.17887	6.5624404	6.16606841	0.228845475	19.29094921
1118.6738	-0.40498084	0.048777226	0.5654133	1.1796038	6.5654907	6.16050986	0.233815797	19.29149126
1119.6738	-0.40636024	0.048846338	0.56573737	1.1803211	6.570251	6.16389076	0.234612194	19.30439276
1120.6738	-0.40516534	0.048897963	0.5659858	1.1808696	6.5736809	6.16851556	0.233922318	19.31587736
1121.6738	-0.39923888	0.049003284	0.56628549	1.1815742	6.5798311	6.18059222	0.230500675	19.34025442
1122.6738	-0.40825018	0.049423486	0.56658417	1.1825918	6.5842814	6.17603122	0.235703351	19.34459402
1123.6738	-0.39478475	0.049257115	0.56689203	1.1830412	6.5901189	6.19533415	0.227929082	19.37557195
1124.6738	-0.40056208	0.049302254	0.56720811	1.1837186	6.5924335	6.19187142	0.231264625	19.37673842
1125.6738	-0.39681333	0.049472671	0.56748897	1.1844506	6.5989337	6.20212037	0.229100283	19.39998777
1126.6738	-0.40538353	0.049605262	0.56780773	1.1852207	6.6056342	6.20025067	0.23404829	19.41151907
1127.6738	-0.40031111	0.04950504	0.56812435	1.1857537	6.6131396	6.21282849	0.231119727	19.43910769
1128.6738	-0.40751788	0.049699116	0.56851143	1.1867219	6.6145196	6.20700172	0.235280558	19.43604092
1129.6738	-0.40533391	0.049866062	0.56879354	1.1874532	6.6242542	6.21892029	0.234019642	19.46742869
1130.6738	-0.4069663	0.049771655	0.56914502	1.1880617	6.6266265	6.2196602	0.234962103	19.4729132
1131.6738	-0.40595192	0.050137676	0.56945884	1.1890553	6.630023	6.22407108	0.23437645	19.48411708
1132.6738	-0.41294029	0.050318923	0.56972301	1.1897649	6.636579	6.22363871	0.238411188	19.49679671
1133.6738	-0.40966719	0.050291266	0.57002151	1.1903343	6.6410842	6.23141701	0.236521462	19.51358541
1134.6738	-0.4014107	0.050360478	0.57032585	1.1910121	6.646153	6.2447423	0.231754576	19.5370483
1135.6738	-0.40864748	0.050406087	0.57056946	1.191545	6.6533036	6.24465612	0.235932733	19.55126332
1136.6738	-0.40822861	0.050281994	0.57091045	1.1921029	6.6570621	6.24883349	0.235690898	19.56295769
1137.6738	-0.41438636	0.050620675	0.5711841	1.1929889	6.662704	6.24831764	0.239246076	19.57372564
1138.6738	-0.41152814	0.050556827	0.57151711	1.1935911	6.6679988	6.25647066	0.237595882	19.59246826
1139.6738	-0.41793218	0.050465845	0.57184029	1.1941465	6.671001	6.25306882	0.241293257	19.59507082
1140.6738	-0.40920651	0.05079104	0.57213974	1.1950706	6.6787925	6.26958599	0.236255489	19.62717099
1141.6738	-0.40621978	0.050808258	0.57251161	1.1958314	6.683815	6.27759522	0.234531099	19.64522522
1142.6738	-0.41668364	0.051055033	0.57279372	1.1966424	6.6859584	6.26927476	0.240572412	19.64119156
1143.6738	-0.4158493	0.051118579	0.5730617	1.197242	6.69276	6.2769107	0.240090705	19.6624307
1144.6738	-0.42072785	0.051243637	0.57334429	1.1979322	6.6974301	6.27670225	0.242907337	19.67156245
1145.6738	-0.41516757	0.051217165	0.57366067	1.1985385	6.7020755	6.28690793	0.239697108	19.69105893
1146.6738	-0.42691064	0.051316362	0.57391709	1.1991506	6.708334	6.28142336	0.246476973	19.69809136
1147.6738	-0.41181844	0.051424745	0.57422334	1.1998714	6.7094722	6.29765376	0.237763487	19.71659816
1148.6738	-0.42004123	0.051235624	0.57449955	1.2002347	6.7164249	6.29638367	0.242510917	19.72923347
1149.6738	-0.42409739	0.051459212	0.57476532	1.2009898	6.7227788	6.29868141	0.244852742	19.74423901
1150.6738	-0.41595793	0.051630866	0.57505822	1.2017473	6.7251539	6.30919597	0.240153423	19.75950377
1151.6738	-0.41968071	0.051645953	0.5753628	1.2023715	6.7317042	6.31202349	0.242302771	19.77543189
1152.6738	-0.42664284	0.051823277	0.5756188	1.2030609	6.7368145	6.31017166	0.246322359	19.78380066
1153.6738	-0.42650893	0.052006189	0.5759694	1.203945	6.7413182	6.31480927	0.246245046	19.79744567
1154.6738	-0.41333944	0.051873438	0.57630086	1.2044752	6.7438965	6.33055706	0.238641637	19.81835006
1155.6738	-0.42363477	0.051950447	0.57659376	1.205138	6.7506733	6.32703853	0.244585648	19.82838513
1156.6738	-0.42827713	0.051933814	0.57697803	1.2058899	6.7541308	6.32585367	0.247265916	19.83411527
1157.6738	-0.4248634	0.052045327	0.57722276	1.2064909	6.7593689	6.3345055	0.245294998	19.8532433
1158.6738	-0.42311412	0.052164361	0.57754296	1.2072504	6.7650104	6.34189628	0.244285051	19.87191708
1159.6738	-0.42616898	0.052377615	0.5778749	1.2081274	6.7688684	6.34269942	0.246048775	19.88043622
1160.6738	-0.42899537	0.052437074	0.57813174	1.2087007	6.7742977	6.34530233	0.247680592	19.89389773
1161.6738	-0.4319222	0.052427758	0.57847446	1.2093768	6.7786493	6.3467271	0.249370398	19.9040257
1162.6738	-0.42179072	0.052508082	0.57886636	1.2102407	6.7827802	6.36098948	0.243520986	19.92654988
1163.6738	-0.42747834	0.052865788	0.57917953	1.2112248	6.7903442	6.36286586	0.246804735	19.94355426
1164.6738	-0.41997102	0.052725501	0.57955045	1.2118264	6.7973142	6.37734318	0.242470381	19.97197158
1165.6738	-0.4243418	0.052834697	0.57989287	1.2126204	6.8014359	6.3770941	0.244993852	19.9799659
1166.6738	-0.42010957	0.052812811	0.58019239	1.2131976	6.806891	6.38678143	0.242550373	20.00056343
1167.6738	-0.43233892	0.053105734	0.5805217	1.214149	6.8138742	6.38153528	0.249610992	20.00928368
1168.6738	-0.42903847	0.05331092	0.58080786	1.2149267	6.8201818	6.39114333	0.247705476	20.03150693
1169.6738	-0.42825747	0.053302366	0.58115786	1.2156181	6.8246717	6.39641423	0.247254566	20.04575763
1170.6738	-0.43179667	0.053426553	0.58149034	1.2164072	6.8291011	6.39730443	0.249297924	20.05550663
1171.6738	-0.43338209	0.05329651	0.58172077	1.2167381	6.8319378	6.39855571	0.250213266	20.06243131
1172.6738	-0.42433521	0.05354194	0.58207095	1.2176839	6.8377314	6.41339619	0.244990048	20.08885899
1173.6738	-0.42959866	0.053430155	0.58233029	1.2180908	6.8441148	6.41451614	0.248028902	20.10274574
1174.6738	-0.42781922	0.053815212	0.582739	1.2192932	6.8497939	6.42197468	0.247001542	20.12156248
1175.6738	-0.43000224	0.053744826	0.58298075	1.2197063	6.8527994	6.42279716	0.248261909	20.12839596
1176.6738	-0.43173864	0.053966559	0.58327192	1.2205104	6.8587694	6.42703076	0.24926442	20.14456956
1177.6738	-0.43704987	0.053958323	0.58362079	1.2211999	6.8647842	6.42773433	0.25233086	20.15730273
1178.6738	-0.42953405	0.054085821	0.58385801	1.2218019	6.8701005	6.44056645	0.247991599	20.18076745
1179.6738	-0.42833987	0.054119363	0.58424628	1.2226119	6.8738356	6.44549573	0.247302139	20.19316693
1180.6738	-0.42986086	0.054159634	0.58449727	1.2231542	6.8769155	6.44705464	0.248180283	20.20088564
1181.6738	-0.44944021	0.054093778	0.58473873	1.2235712	6.8807654	6.43132519	0.259484426	20.19285599
1182.6738	-0.43476564	0.054653641	0.5850963	1.2248462	6.8865767	6.45181106	0.251012059	20.22496446
1183.6738	-0.43833837	0.054561246	0.58538985	1.225341	6.890882	6.45254363	0.253074776	20.23430763
1184.6738	-0.44052422	0.054472703	0.58564669	1.2257661	6.8944769	6.45395268	0.254336777	20.24290648
1185.6738	-0.43629017	0.054745462	0.58592552	1.2265966	6.8981528	6.46186263	0.251892247	20.25816823
1186.6738	-0.43083665	0.054675404	0.58620316	1.2270818	6.9058466	6.47500995	0.248743656	20.28670315
1187.6738	-0.43899858	0.054545119	0.58645749	1.2274601	6.9089422	6.46994362	0.253455948	20.28782802
1188.6738	-0.44594312	0.054928761	0.58680588	1.2285405	6.9136424	6.46769928	0.25746538	20.29498408
1189.6738	-0.43967021	0.054779317	0.58710092	1.2289811	6.9181738	6.47850359	0.253843714	20.31485119
1190.6738	-0.44026768	0.054922469	0.58742005	1.2297624	6.9244938	6.48422612	0.254188664	20.33321372
1191.6738	-0.44111511	0.054820139	0.58765674	1.2301337	6.9280529	6.48693779	0.254677928	20.34304359
1192.6738	-0.4467831	0.05520191	0.5879811	1.2311641	6.9325366	6.4857535	0.257950343	20.3508267
1193.6738	-0.44685799	0.055472441	0.5882771	1.2320266	6.9399443	6.49308631	0.257993581	20.37297491
1194.6738	-0.44745919	0.055318676	0.58855033	1.2324194	6.9470949	6.49963571	0.258340684	20.39382551
1195.6738	-0.43879908	0.055372417	0.58882046	1.2330134	6.9470205	6.50822142	0.253340767	20.40226242
1196.6738	-0.43879536	0.055560078	0.5891276	1.2338153	6.9561701	6.51737474	0.253338619	20.42971494
1197.6738	-0.45016408	0.055751123	0.58940619	1.2345635	6.961937	6.51177292	0.259902353	20.43564692
1198.6738	-0.45530933	0.055748455	0.58974934	1.2352473	6.9652977	6.50998837	0.262872964	20.44058377
1199.6738	-0.44046244	0.0558661	0.59001774	1.2359017	6.9699955	6.52953306	0.254301108	20.46952406
1200.6738	-0.45953682	0.05570174	0.59036982	1.2364414	6.9756622	6.51612538	0.265313707	20.46744978
1201.6738	-0.44465998	0.056187309	0.59064996	1.2374872	6.9841232	6.53946322	0.256724559	20.50770962
1202.6738	-0.45226195	0.056039535	0.59091306	1.2378657	6.9901228	6.53786085	0.261113559	20.51810645
1203.6738	-0.44602931	0.056188967	0.5912739	1.2387367	6.9912105	6.54518119	0.257515142	20.52760219
1204.6738	-0.45359096	0.0565092	0.59155774	1.2396247	6.9999247	6.54633374	0.261880863	20.54618314
1205.6738	-0.44596374	0.056221604	0.59190875	1.2400391	7.0053411	6.55937736	0.257477285	20.57005956
1206.6738	-0.45838407	0.056335766	0.59212834	1.2405925	7.0105515	6.55216743	0.264648166	20.57327043
1207.6738	-0.45302698	0.056488812	0.59244537	1.2413795	7.0154586	6.56243162	0.261555249	20.59334882
1208.6738	-0.45496285	0.056615919	0.59279031	1.2421966	7.0179963	6.56303345	0.262672924	20.59902605
1209.6738	-0.45654282	0.056479916	0.59299654	1.242473	7.0264282	6.56988538	0.26358512	20.62274178
1210.6738	-0.45415565	0.056543794	0.5933103	1.2431644	7.0274558	6.57330015	0.262206887	20.62821175
1211.6738	-0.45547903	0.05687768	0.59364772	1.244173	7.0320096	6.57653057	0.262970941	20.64054977
1212.6738	-0.44430509	0.056920305	0.59390128	1.2447228	7.0369225	6.59261741	0.256519663	20.66646241
1213.6738	-0.45514449	0.056994073	0.59420514	1.2454044	7.044817	6.58967251	0.262777794	20.67930651
1214.6738	-0.45845339	0.057082642	0.5945012	1.246085	7.0481453	6.58969191	0.264688188	20.68598251
1215.6738	-0.45461354	0.056952704	0.59474444	1.2464416	7.049952	6.59533846	0.26247125	20.69524246
1216.6738	-0.45900589	0.057064641	0.5950467	1.2471581	7.0573235	6.59831761	0.265007174	20.71296461
1217.6738	-0.45716086	0.057347044	0.59530485	1.2479568	7.0612674	6.60410654	0.263941946	20.72664134
1218.6738	-0.46055964	0.057226304	0.59563613	1.2484986	7.0659156	6.60535596	0.265904232	20.73718716
1219.6738	-0.46304324	0.057219643	0.59583241	1.2488844	7.0696144	6.60657116	0.267338139	20.74579996
1220.6738	-0.46256664	0.057558652	0.59606695	1.2496924	7.0737839	6.61121726	0.267062974	20.75878506
1221.6738	-0.46678665	0.057385523	0.59636676	1.2501191	7.0797758	6.61298915	0.269499398	20.77254075
1222.6738	-0.46101287	0.057422485	0.59674358	1.2509097	7.083005	6.62199213	0.266165905	20.78800213
1223.6738	-0.45859757	0.057678238	0.59705329	1.2517848	7.085186	6.62658843	0.26477143	20.79696043
1224.6738	-0.46107936	0.057779323	0.59732258	1.2524245	7.0942702	6.63319084	0.266204293	20.82173124
1225.6738	-0.46192306	0.057664823	0.59764415	1.2529532	7.0986423	6.63671924	0.266691403	20.83400384
1226.6738	-0.46284476	0.05797521	0.59788108	1.2537374	7.1021185	6.63927374	0.267223547	20.84351074
1227.6738	-0.47031656	0.058033504	0.59815085	1.2543353	7.1057892	6.63547264	0.271537393	20.84705104
1228.6738	-0.46375781	0.058014527	0.59844518	1.2549049	7.1134787	6.64972089	0.267750696	20.87667829
1229.6738	-0.4649061	0.058172848	0.59873688	1.2556466	7.1193075	6.6544014	0.268413662	20.8930164
1230.6738	-0.47153485	0.058248907	0.59910131	1.2564516	7.1245012	6.65296635	0.272240773	20.90196875
1231.6738	-0.47351468	0.05830716	0.5993976	1.2571024	7.1312656	6.65775092	0.273383828	20.92028212
1232.6738	-0.46911672	0.058479212	0.59976035	1.258	7.1354489	6.66633218	0.270844665	20.93722998
1233.6738	-0.46766528	0.058494229	0.60011482	1.2587239	7.1445184	6.67685312	0.270006675	20.96588992
1234.6738	-0.46322027	0.058596466	0.60035062	1.2592977	7.1486487	6.68542843	0.267440348	20.98272583
1235.6738	-0.46755666	0.058869146	0.60074347	1.2603562	7.1551862	6.68762954	0.269943964	20.99800194
1236.6738	-0.4679518	0.058834184	0.60101777	1.2608697	7.1595984	6.6916466	0.270172098	21.0108434
1237.6738	-0.47392482	0.059009962	0.6013974	1.2618048	7.1672273	6.69330248	0.273620622	21.02775708
1238.6738	-0.46661061	0.058857266	0.60178435	1.2624259	7.1701269	6.70351629	0.269397761	21.04377009
1239.6738	-0.46611995	0.059200201	0.60208076	1.2633617	7.1752834	6.70916345	0.269114479	21.05973025
1240.6738	-0.46593261	0.059196454	0.60238141	1.2639593	7.1819506	6.71601799	0.269006318	21.07991919
1241.6738	-0.46734759	0.059331674	0.60263485	1.2646013	7.1839752	6.71662761	0.269823257	21.08457801
1242.6738	-0.47639281	0.059423391	0.60299075	1.2654049	7.1907091	6.71431629	0.275045517	21.09573449
1243.6738	-0.47285825	0.059366327	0.60325563	1.2658776	7.1954355	6.72257725	0.273004838	21.11344825
1244.6738	-0.4712998	0.059745729	0.60358036	1.2669064	7.1981397	6.7268399	0.272105066	21.1231193
1245.6738	-0.46794713	0.059517041	0.60388547	1.267288	7.2021518	6.73420467	0.270169401	21.13850827
1246.6738	-0.46619108	0.059810113	0.6040796	1.2679694	7.2046351	6.73844402	0.269155546	21.14771422
1247.6738	-0.47228608	0.059707657	0.60435438	1.2684164	7.2085052	6.73621912	0.272674495	21.15322952
1248.6738	-0.46829358	0.059768949	0.60465056	1.26907	7.2164207	6.74812712	0.270369424	21.18096852
1249.6738	-0.47529414	0.059932038	0.60497016	1.2698723	7.217803	6.74250886	0.2744112	21.17811486
1250.6738	-0.49027887	0.060029067	0.60525417	1.2705374	7.2233334	6.73305453	0.283062638	21.17972133
1251.6738	-0.47226548	0.06011511	0.60548121	1.2710775	7.2269101	6.75464462	0.272662602	21.20846482
1252.6738	-0.47702768	0.06001636	0.60575235	1.271521	7.231204	6.75417632	0.275412059	21.21658432
1253.6738	-0.47774684	0.060136314	0.60602635	1.272189	7.2370772	6.75933036	0.275827267	21.23348476
1254.6738	-0.47380593	0.060363621	0.60624975	1.272863	7.2417688	6.76796287	0.273551981	21.25150047
1255.6738	-0.47942424	0.060447108	0.60660648	1.2736601	7.2480483	6.76862406	0.276795714	21.26472066
1256.6738	-0.47848034	0.060465757	0.60686409	1.2741939	7.2526979	6.77421756	0.276250753	21.27961336
1257.6738	-0.48049578	0.060579401	0.60720283	1.274985	7.2572474	6.77675162	0.277414368	21.29124642
1258.6738	-0.48652896	0.060769178	0.60748476	1.2757387	7.2638493	6.77732034	0.280897626	21.30501894
1259.6738	-0.48197183	0.060856324	0.6078223	1.2765009	7.2713671	6.78939527	0.278266566	21.33212947
1260.6738	-0.48791206	0.061206952	0.60811287	1.2774327	7.2761807	6.78826864	0.281696159	21.34063004
1261.6738	-0.47821978	0.061065909	0.60843992	1.2779458	7.282146	6.80392622	0.276100319	21.36821822
1262.6738	-0.48435155	0.060998224	0.60870653	1.2784113	7.285562	6.80121045	0.279640498	21.37233445
1263.6738	-0.49091661	0.061106477	0.60908306	1.2792726	7.2940874	6.80317079	0.283430837	21.39134559
1264.6738	-0.48795325	0.061330106	0.60936594	1.280062	7.2966461	6.80869285	0.28171994	21.40198505
1265.6738	-0.49550655	0.061387464	0.60962468	1.2806369	7.3066607	6.81115415	0.28608084	21.42447555
1266.6738	-0.48683146	0.061256398	0.60988021	1.2810168	7.3096619	6.82283044	0.281072274	21.44215424
1267.6738	-0.4884114	0.061562851	0.61022252	1.2820079	7.310874	6.8224626	0.281984453	21.4442106
1268.6738	-0.48931974	0.061633322	0.61052793	1.2826892	7.3184505	6.82913076	0.282508884	21.46603176
1269.6738	-0.49611449	0.061697211	0.61075151	1.2832003	7.3243327	6.82821821	0.286431834	21.47688361
1270.6738	-0.49157116	0.061492953	0.61109596	1.283685	7.3293729	6.83780174	0.283808742	21.49654754
1271.6738	-0.48822039	0.061654441	0.61132497	1.2843045	7.3331766	6.84495621	0.281874174	21.51130941
1272.6738	-0.49489126	0.061666429	0.61165768	1.2849818	7.3345795	6.83968824	0.285725602	21.50884724
1273.6738	-0.50307006	0.061803561	0.61195302	1.2857096	7.3401594	6.83708934	0.290447635	21.51740814
1274.6738	-0.49080047	0.062098093	0.61216283	1.2864237	7.3433003	6.85249983	0.283363783	21.53910043
1275.6738	-0.49704343	0.062119316	0.61254239	1.2872041	7.3475447	6.85050127	0.286968158	21.54559067
1276.6738	-0.50201076	0.062083434	0.61270541	1.2874943	7.3533101	6.85129934	0.289836047	21.55791954
1277.6738	-0.49337873	0.062181666	0.61302066	1.288223	7.3595247	6.86614597	0.284852343	21.58519537
1278.6738	-0.49080327	0.062247202	0.61327827	1.2888037	7.3628373	6.87203403	0.2833654	21.59770863
1279.6738	-0.49955049	0.06204858	0.61350918	1.2890669	7.3695741	6.87002361	0.28841561	21.60917181
1280.6738	-0.49250031	0.062517732	0.61386579	1.2902493	7.3702559	6.87775559	0.284345187	21.61826739
1281.6738	-0.48932537	0.062447485	0.61419755	1.2908427	7.3792362	6.88991083	0.282512134	21.64838323
1282.6738	-0.50823498	0.062573381	0.61441821	1.2914099	7.3854089	6.87717392	0.293429603	21.64799172
1283.6738	-0.49055049	0.062468816	0.61479044	1.2920496	7.3887267	6.89817621	0.283219457	21.67562961
1284.6738	-0.50704944	0.062777646	0.615031	1.2928396	7.3934627	6.88641326	0.292745131	21.67333866
1285.6738	-0.49748075	0.062681064	0.61531544	1.293312	7.4013638	6.90388305	0.287220645	21.70661065
1286.6738	-0.49718201	0.062806331	0.61560142	1.2940092	7.403513	6.90633099	0.287048167	21.71335699
1287.6738	-0.50409919	0.06304311	0.61593366	1.2949103	7.4110966	6.90699741	0.291041803	21.72919061
1288.6738	-0.49796042	0.063180283	0.61620206	1.2955844	7.4194174	6.92145698	0.287497583	21.76029178
1289.6738	-0.50268704	0.063128807	0.61647475	1.2960783	7.4212255	6.91853846	0.290226498	21.76098946
1290.6738	-0.50074375	0.063147739	0.61686176	1.2968713	7.4281311	6.92738735	0.289104539	21.78364955
1291.6738	-0.49681211	0.063336074	0.61710197	1.2975401	7.4347334	6.93792129	0.286834605	21.80738809
1292.6738	-0.49507484	0.063354656	0.61739981	1.2981542	7.4375987	6.94252386	0.285831592	21.81772126
1293.6738	-0.50600886	0.063572116	0.61774683	1.2990657	7.4442244	6.93821554	0.292144352	21.82666434
1294.6738	-0.49427024	0.063751094	0.61794531	1.2996417	7.4484868	6.95421656	0.285367056	21.85119016
1295.6738	-0.50366473	0.063762546	0.61820632	1.3001752	7.4509068	6.94724207	0.290790967	21.84905567
1296.6738	-0.50041503	0.0638365	0.61853313	1.3009027	7.4570522	6.95663717	0.288914752	21.87074157
1297.6738	-0.50319642	0.063739717	0.61878407	1.3013079	7.4618573	6.95866088	0.290520589	21.88237548
