Time	siga	epsc	epsa	epsv	sigc	siga*	SqJ2	I1
43.061523	1.095227656	0.413543304	0.034044909	0.859140337	2.3607085	3.455936156	0.632329982	8.177353156
44.061523	1.114803567	0.420787324	0.037672751	0.877160402	2.4077313	3.522534867	0.64363214	8.337997467
45.061523	1.11158869	0.427985993	0.041392594	0.895179309	2.4545994	3.56618809	0.641776029	8.47538689
46.061523	1.14689512	0.434845881	0.045406375	0.91281319	2.4976165	3.64451162	0.662160206	8.63974462
47.061523	1.141442903	0.441540428	0.04918014	0.929878075	2.5458548	3.687297703	0.659012367	8.779007303
48.061523	1.158675956	0.448423788	0.052882559	0.947246083	2.5876827	3.746358656	0.668961875	8.921724056
49.061523	1.188391822	0.454724967	0.057000384	0.963865359	2.6339145	3.822306322	0.686118338	9.090135322
50.061523	1.204239284	0.460874548	0.06055158	0.979619774	2.6757481	3.879987384	0.695267875	9.231483584
51.061523	1.225928014	0.466954931	0.064101036	0.99523318	2.7221811	3.948109114	0.707789869	9.392471314
52.061523	1.197071729	0.473236194	0.068066764	1.011656917	2.7663708	3.963442529	0.691129685	9.496184129
53.061523	1.228740977	0.479263475	0.071696132	1.027240567	2.8141258	4.042866777	0.709413934	9.671118377
54.061523	1.226155825	0.485337741	0.075305461	1.042896219	2.8546059	4.080761725	0.707921396	9.789973525
55.061523	1.252962105	0.491256386	0.078694302	1.058022463	2.899049	4.152011105	0.723398009	9.950109105
56.061523	1.257042955	0.49718222	0.082104158	1.073182311	2.9485848	4.205627755	0.725754088	10.10279736
57.061523	1.276728159	0.503140448	0.085797741	1.08868594	2.9943933	4.271121459	0.737119346	10.25990806
58.061523	1.276625822	0.509019585	0.08888783	1.103433381	3.0377285	4.314354322	0.737060262	10.38981132
59.061523	1.259547046	0.514922092	0.092922726	1.119160967	3.0863745	4.345921546	0.727199826	10.51867055
60.061523	1.282394352	0.520507441	0.096063662	1.13337183	3.131623	4.414017352	0.740390724	10.67726335
61.061523	1.289431006	0.526671237	0.099403647	1.148927991	3.1785879	4.468018906	0.744453338	10.82519471
62.061523	1.298211203	0.532425115	0.102907541	1.163830111	3.2196615	4.517872703	0.749522588	10.9571957
63.061523	1.30296244	0.537881968	0.10602917	1.177762379	3.2667599	4.56972234	0.752265715	11.10324214
64.061523	1.278688038	0.543260094	0.109271716	1.191656554	3.3106632	4.589351238	0.738250883	11.21067764
65.061523	1.288369414	0.548656418	0.112436249	1.205508454	3.3528018	4.641171214	0.743840428	11.34677481
66.061523	1.300698742	0.55389045	0.115390161	1.218828384	3.3927984	4.693497142	0.750958769	11.47909394
67.061523	1.323041998	0.559081344	0.118575454	1.232290262	3.4398007	4.762842698	0.763858654	11.6424441
68.061523	1.338162337	0.56409296	0.121708194	1.245342883	3.4885743	4.826736637	0.772588385	11.80388524
69.061523	1.311596954	0.569266006	0.124662237	1.258538331	3.5302403	4.841837254	0.757250854	11.90231785
70.061523	1.321511037	0.574429414	0.127557524	1.271655413	3.5764794	4.897990437	0.762974753	12.05094924
71.061523	1.333443969	0.579517072	0.130697159	1.284862467	3.6225379	4.955981869	0.769864234	12.20105767
72.061523	1.309154019	0.584511771	0.133639626	1.297688916	3.6666493	4.975803319	0.755840425	12.30910192
73.061523	1.31966219	0.589343244	0.136682551	1.310289473	3.7101095	5.02977169	0.761907321	12.44999069
74.061523	1.312991119	0.594323775	0.139186122	1.322651948	3.7592754	5.072266519	0.758055776	12.59081732
75.061523	1.31225554	0.599331916	0.141979604	1.33535469	3.80337	5.11562554	0.757631089	12.72236554
76.061523	1.321369093	0.60419816	0.144978117	1.347977265	3.847084	5.168453093	0.762892802	12.86262109
77.061523	1.301816964	0.608957973	0.147687266	1.360101683	3.8914673	5.193284264	0.751604375	12.97621886
78.061523	1.323935877	0.613620329	0.15075535	1.372386255	3.9345407	5.258476577	0.764374735	13.12755798
79.061523	1.359013777	0.61829617	0.153542863	1.384419472	3.9795978	5.338611577	0.78462697	13.29780718
80.061523	1.317509817	0.623030986	0.156159283	1.396399799	4.0270281	5.344537917	0.760664648	13.39859412
81.061523	1.332196649	0.627777712	0.158863907	1.408489919	4.0728149	5.405011549	0.769144094	13.55064135
82.061523	1.311275931	0.63233733	0.161118462	1.419763434	4.1184835	5.429759431	0.757065512	13.66672643
83.061523	1.308685578	0.636882674	0.164021239	1.4316478	4.1640878	5.472773378	0.755569971	13.80094898
84.061523	1.317266965	0.641377913	0.166559499	1.443071969	4.2059188	5.523185765	0.760524437	13.93502337
85.061523	1.314153054	0.645936628	0.168832037	1.4543589	4.2518501	5.566003154	0.758726619	14.06970335
86.061523	1.318713512	0.650491829	0.171426128	1.465955417	4.2977815	5.616495012	0.761359601	14.21205801
87.061523	1.300531466	0.654906084	0.173954356	1.47720649	4.3397341	5.640265566	0.750862192	14.31973377
88.061523	1.296260039	0.659239067	0.176557576	1.488369549	4.3883767	5.684636739	0.748396082	14.46139014
89.061523	1.256414984	0.663815199	0.178814173	1.499671952	4.4289994	5.685414384	0.725391529	14.54341318
90.061523	1.286212069	0.668342684	0.181427253	1.511228795	4.4723978	5.758609869	0.742594884	14.70340547
91.061523	1.286948023	0.672737449	0.183966637	1.522448878	4.5177317	5.804679723	0.743019788	14.84014312
92.061523	1.288507371	0.67733536	0.186451304	1.534016945	4.5649929	5.853500271	0.743920077	14.98348607
93.061523	1.271600854	0.681607256	0.188597862	1.544604258	4.6114006	5.883001454	0.734159095	15.10580265
94.061523	1.285839084	0.685978068	0.191325425	1.555960005	4.6563091	5.942148184	0.742379541	15.25476638
95.061523	1.272014294	0.690284358	0.193715461	1.566854106	4.7023396	5.974353894	0.734397795	15.37903309
96.061523	1.262233597	0.694738574	0.19606502	1.578000736	4.7458916	6.008125197	0.728750907	15.4999084
97.061523	1.275309235	0.699024657	0.198351325	1.588750928	4.7917228	6.067032035	0.73630013	15.65047764
98.061523	1.310654954	0.703524504	0.200750499	1.600035317	4.8386536	6.149308554	0.756706991	15.82661575
99.061523	1.278006724	0.707632841	0.2032818	1.610673241	4.8804612	6.158467924	0.737857526	15.91939032
100.06152	1.255308426	0.711762982	0.205622741	1.621165963	4.929183	6.184491426	0.724752658	16.04285743
101.06152	1.271823798	0.715981193	0.208065098	1.631932445	4.9698544	6.241678198	0.734287812	16.181387
102.06152	1.262830991	0.719880268	0.210680576	1.642236458	5.017127	6.279957991	0.729095813	16.31421199
103.06152	1.274609702	0.723998655	0.212783116	1.652468744	5.0617671	6.336376802	0.735896255	16.459911
104.06152	1.258529711	0.728260165	0.215192753	1.663286542	5.1090975	6.367627211	0.726612467	16.58582221
105.06152	1.254361098	0.732255939	0.217556287	1.673531705	5.1531796	6.407540698	0.724205718	16.7138999
106.06152	1.24297745	0.736263808	0.219935317	1.683815404	5.2000713	6.44304875	0.717633365	16.84319135
107.06152	1.255790965	0.740060327	0.222362002	1.693726715	5.2419653	6.497756265	0.725031252	16.98168687
108.06152	1.243885404	0.743911936	0.224597984	1.703558614	5.2868528	6.530738204	0.718157573	17.1044438
109.06152	1.263219373	0.747795862	0.226897335	1.713516303	5.3309255	6.594144873	0.729320045	17.25599587
110.06152	1.248678782	0.751878153	0.2289347	1.72360812	5.3759999	6.624678682	0.720925031	17.37667848
111.06152	1.246403171	0.75568457	0.231261836	1.733438371	5.4199691	6.666372271	0.719611206	17.50631047
112.06152	1.240072932	0.759622853	0.233711629	1.743649899	5.4656682	6.705741132	0.715956441	17.63707753
113.06152	1.223141975	0.763288779	0.235834199	1.752999206	5.5111156	6.734257575	0.706181349	17.75648878
114.06152	1.255213294	0.767068209	0.238263383	1.762874599	5.55091	6.806123294	0.724697733	17.90794329
115.06152	1.265807895	0.770689257	0.240563743	1.772308929	5.6010094	6.866817295	0.730814529	18.0688361
116.06152	1.253385094	0.774451439	0.242829824	1.781988318	5.6451111	6.898496194	0.723642221	18.18871839
117.06152	1.253701404	0.77837508	0.245125437	1.79201578	5.6888299	6.942531304	0.723824843	18.3201911
118.06152	1.242213531	0.782006659	0.247377907	1.801421986	5.7356615	6.977875031	0.717192317	18.44919803
119.06152	1.243410946	0.785895156	0.249589509	1.811295901	5.7821059	7.025516846	0.717883644	18.58972865
120.06152	1.253746012	0.789659197	0.251914433	1.821034388	5.8273597	7.081105712	0.723850598	18.73582511
121.06152	1.266363949	0.793390836	0.254068797	1.830540254	5.8711715	7.137535449	0.731135567	18.87987845
122.06152	1.21866187	0.797044307	0.25625369	1.839920876	5.9142895	7.13295137	0.703594759	18.96153037
123.06152	1.249389835	0.800991192	0.258729212	1.850167531	5.9601364	7.209526235	0.721335558	19.12979904
124.06152	1.228779177	0.8048263	0.260920768	1.859912897	6.009263	7.238042177	0.709435989	19.25656818
125.06152	1.251329889	0.808507474	0.262920861	1.869164682	6.0498028	7.301132689	0.722455648	19.40073829
126.06152	1.264607202	0.812167073	0.265188502	1.878636439	6.0980473	7.362654502	0.730121308	19.5587491
127.06152	1.226047648	0.815803708	0.26735602	1.887963671	6.1431589	7.369206548	0.70785894	19.65552435
128.06152	1.242723005	0.819410353	0.270253645	1.897949191	6.1905737	7.433296705	0.717486461	19.81444411
129.06152	1.245568641	0.823003223	0.272257605	1.907027772	6.2299962	7.475564841	0.71912939	19.93555724
130.06152	1.248578038	0.826656351	0.274646301	1.916603403	6.2777443	7.526322338	0.720866866	20.08181094
131.06152	1.251343872	0.830110088	0.276910722	1.925661824	6.3207045	7.572048372	0.722463721	20.21345737
132.06152	1.247535043	0.833694875	0.279461826	1.93526081	6.3643365	7.611871543	0.720264693	20.34054454
133.06152	1.256947183	0.837101339	0.281710203	1.944208836	6.40939	7.666337183	0.725698794	20.48511718
134.06152	1.259201118	0.840583566	0.283954931	1.953302562	6.4513521	7.710553218	0.727000104	20.61325742
135.06152	1.239191133	0.844011421	0.286135678	1.962225314	6.4975739	7.736765033	0.715447334	20.73191283
136.06152	1.230641847	0.847421094	0.288544485	1.971335796	6.5450554	7.775697247	0.710511402	20.86580805
137.06152	1.257301974	0.850908031	0.2908046	1.980452312	6.5913591	7.848661074	0.725903633	21.03137927
138.06152	1.241291337	0.854489992	0.293205024	1.98989407	6.6372113	7.878502637	0.716659888	21.15292524
139.06152	1.232923792	0.85803246	0.295422826	1.999077652	6.6834784	7.916402192	0.711828883	21.28335899
140.06152	1.219154083	0.861477913	0.297870309	2.008294626	6.7304673	7.949621383	0.703878938	21.41055598
141.06152	1.237237307	0.864944444	0.300225699	2.017462188	6.7733383	8.010575607	0.714319292	21.55725221
142.06152	1.262939491	0.868391534	0.302825514	2.026830957	6.8215022	8.084441691	0.729158455	21.72744609
143.06152	1.254159432	0.871729269	0.304859268	2.035426758	6.8649225	8.119081932	0.724089286	21.84892693
144.06152	1.261282923	0.875183042	0.307425021	2.044774135	6.9102635	8.171546423	0.728202035	21.99207342
145.06152	1.249387833	0.87856957	0.30963485	2.053638329	6.9536695	8.203057333	0.721334402	22.11039633
146.06152	1.236484687	0.881873501	0.312061319	2.062551609	6.9965973	8.233081987	0.713884767	22.22627659
147.06152	1.282820185	0.885234174	0.314332008	2.071423445	7.0418038	8.324623985	0.740636579	22.40823159
148.06152	1.259585849	0.888503063	0.31672581	2.080234326	7.0844107	8.343996549	0.727222229	22.51281795
149.06152	1.232825757	0.891528528	0.319298155	2.08873909	7.1332655	8.366091257	0.711772283	22.63262226
150.06152	1.261067149	0.894751819	0.321426238	2.097197866	7.176415	8.437482149	0.728077458	22.79031215
151.06152	1.245282342	0.897908761	0.323656023	2.105624967	7.2217884	8.467070742	0.718964095	22.91064754
152.06152	1.239253522	0.901061	0.326052503	2.114206001	7.2639084	8.503161922	0.715483355	23.03097872
153.06152	1.284666736	0.904354751	0.328630412	2.123244246	7.3068352	8.591501936	0.741702686	23.20517234
154.06152	1.237563953	0.907456672	0.331022443	2.131720499	7.3512082	8.588772153	0.714507881	23.29118855
155.06152	1.278576193	0.910583632	0.332746672	2.139590027	7.3973746	8.675950793	0.738186309	23.47069999
156.06152	1.259139702	0.913707217	0.33510388	2.148073944	7.4361596	8.695299302	0.726964646	23.5676185
157.06152	1.219326838	0.917011833	0.337333567	2.156789715	7.4835806	8.702907438	0.703978678	23.67006864
158.06152	1.234517238	0.920158807	0.339438021	2.165070714	7.5290418	8.763559038	0.71274886	23.82164264
159.06152	1.244685464	0.923444296	0.341661979	2.173742096	7.5788369	8.823522364	0.718619488	23.98119616
160.06152	1.225794111	0.926811995	0.343993704	2.182681088	7.6315312	8.857325311	0.70771256	24.12038771
161.06152	1.243450745	0.930143535	0.346067964	2.191295448	7.6791725	8.922623245	0.717906622	24.28096825
162.06152	1.228580162	0.933285578	0.348468605	2.199855479	7.7218361	8.950416262	0.709321087	24.39408846
163.06152	1.24673105	0.936330598	0.350770307	2.208126368	7.7706823	9.01741335	0.719800507	24.55877795
164.06152	1.245601261	0.939562598	0.353178689	2.216870614	7.8123274	9.057928661	0.719148223	24.68258346
165.06152	1.263772396	0.942466177	0.355452493	2.224833955	7.8570375	9.120809896	0.729639333	24.8348849
166.06152	1.259240824	0.945420856	0.357487406	2.232663344	7.8981771	9.157417924	0.727023029	24.95377212
167.06152	1.269455703	0.948457494	0.359972062	2.241095352	7.9423852	9.211840903	0.732920592	25.0966113
168.06152	1.268147023	0.951339233	0.362197979	2.248967299	7.9871955	9.255342523	0.732165025	25.22973352
169.06152	1.24844682	0.954306911	0.36445404	2.257038016	8.0262594	9.27470622	0.720791108	25.32722502
170.06152	1.27238873	0.957167493	0.366638405	2.264826599	8.068635	9.34102373	0.734613976	25.47829373
171.06152	1.246869685	0.960170862	0.368845465	2.272918819	8.1129742	9.359843885	0.719880548	25.58579229
172.06152	1.294527415	0.963133702	0.370896042	2.280777138	8.158987	9.453514415	0.747395752	25.77148842
173.06152	1.268505613	0.966161779	0.373115249	2.288929156	8.2034063	9.471911913	0.732372057	25.87872451
174.06152	1.267301862	0.969226031	0.375529056	2.297342953	8.2507668	9.518068662	0.731677071	26.01960226
175.06152	1.271411426	0.972069071	0.377749152	2.305129841	8.2973166	9.568728026	0.734049729	26.16336123
176.06152	1.240959199	0.97517517	0.380123898	2.313586972	8.345274	9.586233199	0.716468128	26.2767812
177.06152	1.236589038	0.978312427	0.382268888	2.321879809	8.3940239	9.630612938	0.713945014	26.41866074
178.06152	1.240309184	0.981326158	0.384352837	2.329868645	8.4397697	9.680078884	0.716092841	26.55961828
179.06152	1.257998415	0.984239593	0.386647708	2.337865994	8.4843845	9.742382915	0.726305724	26.71115192
180.06152	1.263753516	0.987373128	0.389315065	2.346662234	8.5318356	9.795589116	0.729628433	26.85926032
181.06152	1.255573969	0.990370693	0.391439295	2.354657333	8.5744047	9.829978669	0.724905969	26.97878807
182.06152	1.247664713	0.993313834	0.393492468	2.362475007	8.626524	9.874188713	0.720339558	27.12723671
183.06152	1.278414084	0.99627812	0.395941421	2.370721904	8.6671829	9.945596984	0.738092716	27.27996278
184.06152	1.241703089	0.999230267	0.398295258	2.378851175	8.7094126	9.951115689	0.716897613	27.36994089
185.06152	1.255501254	1.002022028	0.400496686	2.386514342	8.7523985	10.00789975	0.724863987	27.51269675
186.06152	1.271665589	1.005061513	0.402373264	2.394347253	8.7928324	10.06449799	0.73419647	27.65016279
187.06152	1.257629563	1.007846113	0.404602759	2.402022998	8.8350573	10.09268686	0.726092767	27.76280146
188.06152	1.262057781	1.010542629	0.406733953	2.409428342	8.8824978	10.14455558	0.7286494	27.90955118
189.06152	1.259847599	1.01332497	0.409060578	2.417194021	8.9248152	10.1846628	0.72737335	28.0342932
190.06152	1.25295747	1.01615972	0.411215559	2.424894441	8.9683781	10.22133557	0.723395333	28.15809177
191.06152	1.277295269	1.018938539	0.413381139	2.432494578	9.0147572	10.29205247	0.737446767	28.32156687
192.06152	1.276161071	1.021814959	0.415145268	2.43989344	9.0587626	10.33492367	0.736791938	28.45244887
193.06152	1.267039694	1.024609886	0.417175576	2.447392046	9.1073284	10.37436809	0.731525708	28.58902489
194.06152	1.24853102	1.027573785	0.419514673	2.455525816	9.1598787	10.40840972	0.72083972	28.72816712
195.06152	1.26995974	1.030650088	0.421637121	2.463668483	9.2054434	10.47540314	0.733211598	28.88628994
196.06152	1.24700791	1.033538024	0.423652137	2.471334218	9.2536707	10.50067861	0.719960353	29.00802001
197.06152	1.258220877	1.036461476	0.425566419	2.478970899	9.2973557	10.55557658	0.726434162	29.15028798
198.06152	1.262246912	1.039421183	0.427941849	2.48713025	9.3458672	10.60811411	0.728758594	29.29984851
199.06152	1.251609376	1.042206859	0.429888701	2.494526503	9.3870039	10.63861328	0.72261701	29.41262108
200.06152	1.249632061	1.045062479	0.432084389	2.502303878	9.4317274	10.68135946	0.721475407	29.54481426
201.06152	1.271000298	1.047861335	0.434370659	2.510057685	9.4736366	10.7446369	0.733812364	29.6919101
202.06152	1.251598701	1.050508234	0.43630865	2.517170675	9.5162697	10.7678684	0.722610847	29.8004078
203.06152	1.251694319	1.053173405	0.438371644	2.524441708	9.5576534	10.80934772	0.722666052	29.92465452
204.06152	1.252758237	1.056127382	0.440432545	2.532279327	9.603734	10.85649224	0.723280305	30.06396024
205.06152	1.267016487	1.058816746	0.442344819	2.539449731	9.6470957	10.91411219	0.73151231	30.20830359
206.06152	1.247219942	1.06151084	0.44452713	2.546893439	9.6879892	10.93520914	0.720082769	30.31118754
207.06152	1.280906782	1.064083232	0.446562161	2.553952871	9.7356033	11.01651008	0.739531875	30.48771668
208.06152	1.260323332	1.066759221	0.448637041	2.56125503	9.7798824	11.04020573	0.727648015	30.59997053
209.06152	1.232581474	1.06951597	0.451023029	2.569020388	9.828207	11.06078847	0.711631246	30.71720247
210.06152	1.238138887	1.072303111	0.452827963	2.576276535	9.8751078	11.11324669	0.71483982	30.86346229
211.06152	1.246719594	1.075135492	0.454898552	2.583881404	9.9182167	11.16493629	0.719793893	31.00136969
212.06152	1.266684334	1.077946365	0.456929569	2.591404798	9.9705257	11.23721003	0.731320541	31.17826143
213.06152	1.225520679	1.080820379	0.458990351	2.599081277	10.016012	11.24153268	0.707554694	31.27355668
214.06152	1.230838063	1.083654154	0.461022444	2.606650049	10.063032	11.29387006	0.710624687	31.41993406
215.06152	1.245181506	1.086356435	0.463150131	2.614053035	10.110453	11.35563451	0.718905878	31.57654051
216.06152	1.245085101	1.089063014	0.465099047	2.621289212	10.15418	11.3992651	0.718850218	31.7076251
217.06152	1.259181504	1.091660963	0.467146046	2.628407104	10.197979	11.4571605	0.72698878	31.8531185
218.06152	1.28552825	1.094223896	0.46916776	2.635430976	10.237261	11.52278925	0.742200081	31.99731125
219.06152	1.270159423	1.096882156	0.471026549	2.642482815	10.280128	11.55028742	0.733326885	32.11054342
220.06152	1.272724619	1.099482565	0.473146694	2.649676071	10.322982	11.59570662	0.734807901	32.24167062
221.06152	1.258869348	1.102016042	0.475015604	2.656491486	10.365132	11.62400135	0.726808557	32.35426535
222.06152	1.265717426	1.104796441	0.477255738	2.664155711	10.409214	11.67493143	0.730762297	32.49335943
223.06152	1.239968491	1.107322101	0.47934319	2.671168798	10.454311	11.69427949	0.715896142	32.60290149
224.06152	1.25608945	1.110025546	0.481214082	2.678319701	10.499887	11.75597645	0.725203582	32.75575045
225.06152	1.229252318	1.112594189	0.483491708	2.685602677	10.546945	11.77619732	0.709709157	32.87008732
226.06152	1.247962498	1.115372522	0.485550556	2.693084052	10.594369	11.8423315	0.720511484	33.0310695
227.06152	1.232483125	1.11809015	0.487258745	2.700102718	10.644376	11.87685913	0.711574464	33.16561113
228.06152	1.25591107	1.120864918	0.489556714	2.707810134	10.689162	11.94507307	0.725100594	33.32339707
229.06152	1.229406536	1.123525204	0.491533529	2.714977889	10.735108	11.96451454	0.709798195	33.43473054
230.06152	1.253355906	1.126296308	0.493572746	2.722424356	10.780277	12.03363291	0.72362537	33.59418691
231.06152	1.25716	1.128922647	0.495604697	2.729578502	10.82507	12.08223	0.725821664	33.73237
232.06152	1.259774994	1.131664956	0.497725508	2.737047336	10.872323	12.13209799	0.727331432	33.87674399
233.06152	1.250709435	1.134345995	0.499843616	2.744392602	10.913508	12.16421744	0.722097429	33.99123344
234.06152	1.244675544	1.137037578	0.501942416	2.751739374	10.955989	12.20066454	0.71861376	34.11264254
235.06152	1.247615284	1.139537151	0.503994648	2.758662534	10.999584	12.24719928	0.72031102	34.24636728
236.06152	1.234562822	1.142056736	0.506472815	2.766040995	11.045684	12.28024682	0.712775178	34.37161482
237.06152	1.249874477	1.144580321	0.50859181	2.773075956	11.089771	12.33964548	0.721615366	34.51918748
238.06152	1.274877016	1.147061472	0.510506854	2.779827814	11.134003	12.40888002	0.736050588	34.67688602
239.06152	1.25667015	1.149529828	0.512592907	2.786721292	11.176761	12.43343115	0.725538849	34.78695315
240.06152	1.245448936	1.152050712	0.514688412	2.793726995	11.222317	12.46776594	0.719060278	34.91239994
241.06152	1.253126623	1.154550241	0.516752634	2.800659798	11.265401	12.51852762	0.723492993	35.04932962
242.06152	1.24535775	1.157116433	0.518786448	2.807693665	11.310565	12.55592275	0.719007632	35.17705275
243.06152	1.267797444	1.159627928	0.520879643	2.814677642	11.354349	12.62214644	0.731963196	35.33084444
244.06152	1.242407754	1.162128758	0.522874195	2.821543952	11.395485	12.63789275	0.717304451	35.42886275
245.06152	1.242355787	1.164649607	0.524876122	2.828456508	11.450705	12.69306079	0.717274448	35.59447079
246.06152	1.248937144	1.1673724	0.526781923	2.835671915	11.50315	12.75208714	0.721074196	35.75838714
247.06152	1.24436663	1.169900912	0.52884184	2.842655512	11.551139	12.79550563	0.718435409	35.89778363
248.06152	1.248531664	1.172472071	0.53125503	2.850067662	11.598991	12.84752266	0.720840092	36.04550466
249.06152	1.236321706	1.174931457	0.533371452	2.856969859	11.640095	12.87641671	0.71379067	36.15660671
250.06152	1.266907881	1.177433621	0.535509447	2.863976894	11.682381	12.94928888	0.731449606	36.31405088
251.06152	1.262098412	1.179847118	0.537625552	2.870787915	11.724455	12.98655341	0.728672858	36.43546341
252.06152	1.255444541	1.182237503	0.539387986	2.877207832	11.763739	13.01918354	0.724831244	36.54666154
253.06152	1.26627812	1.184667343	0.541483484	2.884030241	11.806452	13.07273012	0.731086013	36.68563412
254.06152	1.271010013	1.187007081	0.543541785	2.890638915	11.848756	13.11976601	0.733817973	36.81727801
255.06152	1.274016316	1.189342744	0.545720903	2.89735724	11.893149	13.16716532	0.735553663	36.95346332
256.06152	1.273879407	1.191612466	0.547623305	2.9036755	11.938396	13.21227541	0.735474619	37.08906741
257.06152	1.291418034	1.194073584	0.549647348	2.91048838	11.987184	13.27860203	0.74560055	37.25297003
258.06152	1.239103791	1.196514176	0.551513185	2.917106164	12.031094	13.27019779	0.715396907	37.33238579
259.06152	1.257491298	1.199017064	0.553562619	2.92402529	12.081838	13.3393293	0.726012939	37.5030053
260.06152	1.249675129	1.20149361	0.555469315	2.930752997	12.128686	13.37836113	0.721500272	37.63573313
261.06152	1.237216935	1.203921028	0.557521256	2.93752563	12.175007	13.41222394	0.71430753	37.76223794
262.06152	1.272321177	1.206562676	0.559556196	2.944702281	12.223189	13.49551018	0.734574974	37.94188818
263.06152	1.281938362	1.208971083	0.561635418	2.951463543	12.264773	13.54671136	0.740127458	38.07625736
