Time	epsa	epsc	epsv	sigc	siga	siga*	SqJ2	I1
77.414063	0.01270724	0.040778089	0.09426342	1.3688121	0.918803447	2.287615547	0.530471417	5.025239747
78.414063	0.012973978	0.041228116	0.095430203	1.3723525	0.910437363	2.282789863	0.525641257	5.027494863
79.414063	0.013289197	0.041690286	0.096669771	1.3786533	0.916818986	2.295472286	0.529325688	5.052778886
80.414063	0.013237847	0.042498171	0.098234192	1.3894997	0.916801423	2.306301123	0.529315548	5.085300523
81.414063	0.013208152	0.043486487	0.10018113	1.3978463	0.881552428	2.279398728	0.508964532	5.075091328
82.414063	0.013145882	0.044669431	0.10248474	1.4041684	0.884807039	2.288975439	0.510843582	5.097312239
83.414063	0.013390245	0.045802757	0.10499576	1.4161509	0.898024571	2.314175471	0.518474728	5.146477271
84.414063	0.013363147	0.047045216	0.10745358	1.4207238	0.888954182	2.309677982	0.513237936	5.151125582
85.414063	0.013433052	0.048266944	0.10996693	1.4342854	0.876006276	2.310291676	0.505762459	5.178862476
86.414063	0.013666489	0.04938224	0.11243096	1.4396709	0.904858366	2.344529266	0.522420221	5.223871066
87.414063	0.014110253	0.050444715	0.11499969	1.4430084	0.883168991	2.326177391	0.509897855	5.212194191
88.414063	0.014199042	0.051023543	0.11624613	1.4432296	0.878326764	2.321556364	0.507102194	5.208015564
89.414063	0.014408875	0.051594798	0.11759847	1.4424024	0.884585564	2.326987964	0.510715713	5.211792764
90.414063	0.014854258	0.052016899	0.11888805	1.443423	0.905215759	2.348638759	0.522626562	5.235484759
91.414063	0.014811061	0.052369427	0.11954992	1.4448911	0.900334151	2.345225251	0.519808164	5.235007451
92.414063	0.015208386	0.052847464	0.12090331	1.4465785	0.905764041	2.352342541	0.522943113	5.245499541
93.414063	0.015405597	0.05309847	0.12160254	1.4491857	0.901687102	2.350872802	0.520589291	5.249244202
94.414063	0.015703658	0.053536113	0.12277588	1.4529136	0.886146824	2.339060424	0.511617107	5.244887624
95.414063	0.015781537	0.053851761	0.12348506	1.4564472	0.931891573	2.388338773	0.538027851	5.301233173
96.414063	0.015808931	0.054579444	0.12496782	1.4628196	0.898390758	2.361210358	0.518686146	5.286849558
97.414063	0.015976142	0.055672087	0.12732032	1.4782559	0.922810204	2.401066104	0.53278472	5.357577904
98.414063	0.015936963	0.056877434	0.12969184	1.4855337	0.910117283	2.395650983	0.525456458	5.366718383
99.414063	0.016151303	0.058094218	0.13233975	1.4948279	0.890811353	2.385639253	0.514310174	5.375295053
100.41406	0.01618655	0.059429359	0.13504526	1.5045886	0.864607128	2.369195728	0.499181158	5.378372928
101.41406	0.016125279	0.060529109	0.1371835	1.5123078	0.866113488	2.378421288	0.500050855	5.403036888
102.41406	0.016288966	0.061856572	0.14000212	1.5189904	0.859576269	2.378566669	0.49627659	5.416547469
103.41406	0.016633444	0.062885843	0.14240512	1.5223645	0.872888153	2.395252653	0.50396221	5.439981653
104.41406	0.016973112	0.063448094	0.1438693	1.5237169	0.902515941	2.426232841	0.521067821	5.473666641
105.41406	0.017154112	0.06408862	0.14533135	1.52519	0.903961033	2.429151033	0.521902146	5.479531033
106.41406	0.017485831	0.064441651	0.14636914	1.521974	0.884440781	2.406414781	0.510632123	5.450362781
107.41406	0.017724406	0.06477119	0.14726679	1.5260078	0.886423056	2.412430856	0.51177659	5.464446456
108.41406	0.017875062	0.065039381	0.14795382	1.5265701	0.892287625	2.418857725	0.5151625	5.471997925
109.41406	0.018110901	0.065425955	0.14896281	1.5303581	0.917220227	2.447578327	0.529557345	5.508294527
110.41406	0.018328024	0.065801822	0.14993167	1.5302773	0.914097137	2.444374437	0.527754228	5.504929037
111.41406	0.018499073	0.066215523	0.15093011	1.5361401	0.880236647	2.416376747	0.508204865	5.488656947
112.41406	0.018347064	0.066731013	0.1518091	1.5465716	0.891813517	2.438385117	0.514888774	5.531528317
113.41406	0.0185553	0.067807697	0.15417069	1.5540756	0.886644531	2.440720131	0.511904459	5.548871331
114.41406	0.018491916	0.069031246	0.15655442	1.5656451	0.901279206	2.466924306	0.520353792	5.598214506
115.41406	0.018733175	0.07020732	0.15914783	1.5745618	0.884975897	2.459537697	0.510941072	5.608661297
116.41406	0.018751074	0.071342103	0.16143528	1.5831144	0.880668689	2.463783089	0.508454305	5.630011889
117.41406	0.019017421	0.072642885	0.1643032	1.5930957	0.883851004	2.476946704	0.510291615	5.663138104
118.41406	0.018907733	0.073881671	0.16667108	1.5971158	0.87365558	2.47077138	0.504405284	5.66500298
119.41406	0.019317357	0.074958026	0.16923341	1.6031417	0.869284823	2.472426523	0.501881827	5.678709923
120.41406	0.019577086	0.075669378	0.17091584	1.6034238	0.87471255	2.47813635	0.505015526	5.68498395
121.41406	0.019755485	0.076275945	0.17230737	1.605687	0.880368311	2.486055311	0.508280881	5.697429311
122.41406	0.019854601	0.076752231	0.17335907	1.605431	0.908292339	2.513723339	0.524402826	5.724585339
123.41406	0.020402741	0.07710471	0.17461215	1.6054755	0.904114538	2.509590038	0.521990772	5.720541038
124.41406	0.020499244	0.077498049	0.17549536	1.6063626	0.891350793	2.497713393	0.51462162	5.710438593
125.41406	0.020710159	0.077765279	0.17624071	1.6102616	0.911882407	2.522144007	0.526475553	5.742667207
126.41406	0.020832904	0.078291334	0.17741558	1.6140167	0.923632508	2.537649208	0.533259477	5.765682608
127.41406	0.020870199	0.078837857	0.17854592	1.6151282	0.91733207	2.53246027	0.529621918	5.76271667
128.41406	0.021168536	0.079232	0.17963253	1.6240783	0.88888172	2.51296002	0.5131961	5.76111662
129.41406	0.020993225	0.080233291	0.18145981	1.6343111	0.908750595	2.543061695	0.524667401	5.811683895
130.41406	0.021088127	0.081212409	0.18351294	1.6454566	0.887899329	2.533355929	0.512628917	5.824269129
131.41406	0.021077175	0.082331382	0.18573995	1.6508659	0.878951739	2.529817639	0.507463023	5.831549439
132.41406	0.021326911	0.083488196	0.18830331	1.6601694	0.867230252	2.527399652	0.500695619	5.847738452
133.41406	0.021477547	0.084867291	0.19121212	1.6690704	0.90207078	2.57114118	0.520810808	5.90928198
134.41406	0.021220563	0.086062178	0.19334492	1.6783404	0.877212852	2.555553252	0.506459076	5.912234052
135.41406	0.02141336	0.087261051	0.19593546	1.684661	0.871128993	2.555789993	0.502946559	5.925111993
136.41406	0.021490352	0.088319637	0.19812964	1.686643	0.860663897	2.547306897	0.496904533	5.920592897
137.41406	0.021621417	0.089001819	0.19962506	1.6875358	0.885331103	2.572866903	0.511146151	5.947938503
138.41406	0.022030629	0.089544073	0.20111877	1.6883456	0.868936152	2.557281752	0.501680521	5.933972952
139.41406	0.022131898	0.089889549	0.20191099	1.6872898	0.906704723	2.593994523	0.523486216	5.968574123
140.41406	0.022523655	0.090535693	0.20359506	1.6910871	0.892934583	2.584021683	0.515536022	5.966195883
141.41406	0.022675432	0.091011792	0.20469902	1.6920224	0.903004927	2.595027327	0.521350138	5.979072127
142.41406	0.022858897	0.091338642	0.20553619	1.693399	0.898050928	2.591449928	0.518489945	5.978247928
143.41406	0.022918094	0.091744028	0.20640616	1.6972846	0.897770228	2.595054828	0.518327883	5.989624028
144.41406	0.022957869	0.092195004	0.20734787	1.7020466	0.916496576	2.618543176	0.529139545	6.022636376
145.41406	0.023096284	0.092857473	0.20881122	1.7102656	0.918588554	2.628854154	0.530347349	6.049385354
146.41406	0.023105467	0.093686819	0.21047911	1.7179823	0.92457098	2.64255328	0.533801304	6.07851788
147.41406	0.022815045	0.094770603	0.21235624	1.7278266	0.888520001	2.616346601	0.512987262	6.071999801
148.41406	0.023146881	0.096002579	0.21515204	1.7383091	0.898482827	2.636791927	0.518739302	6.113410127
149.41406	0.022824736	0.097237267	0.21729925	1.7467813	0.884024187	2.630805487	0.510391602	6.124368087
150.41406	0.023020899	0.098372824	0.21976654	1.7551844	0.89675492	2.65193932	0.517741694	6.16230812
151.41406	0.023071676	0.099625587	0.22232285	1.7594665	0.887125317	2.646591817	0.512182041	6.165524817
152.41406	0.023311757	0.10071248	0.22473671	1.770877	0.859951226	2.630828226	0.496493072	6.172582226
153.41406	0.023505809	0.10153623	0.22657828	1.7707497	0.881982688	2.652732388	0.509212942	6.194231788
154.41406	0.023576466	0.10224241	0.22806129	1.7716292	0.89108547	2.66271467	0.514468436	6.20597307
155.41406	0.023677487	0.1027803	0.22923806	1.7707721	0.896445749	2.667217849	0.517563194	6.208762049
156.41406	0.023736563	0.10312847	0.22999351	1.7733412	0.887765597	2.661106797	0.512551706	6.207789197
157.41406	0.024107615	0.10370336	0.23151433	1.7746558	0.882636158	2.657291958	0.509590223	6.206603558
158.41406	0.024193771	0.1039364	0.23206659	1.7707442	0.896555452	2.667299652	0.517626532	6.208788052
159.41406	0.024336021	0.1043407	0.23301741	1.7748225	0.893903785	2.668726285	0.516095591	6.218371285
160.41406	0.024552187	0.10471398	0.23398013	1.7782247	0.907180613	2.685405313	0.523760971	6.241854713
161.41406	0.024643656	0.10519061	0.23502488	1.7903453	0.91227274	2.70261804	0.526700912	6.28330864
162.41406	0.024692079	0.1058986	0.23648928	1.7978722	0.891111826	2.688984026	0.514483653	6.284728426
163.41406	0.024759905	0.1069391	0.23863812	1.8060278	0.895687043	2.701714843	0.517125155	6.313770443
164.41406	0.024787487	0.10796916	0.24072579	1.8149714	0.89331175	2.70828315	0.515753779	6.33822595
165.41406	0.024823289	0.10912009	0.24306345	1.8235396	0.880780461	2.704320061	0.508518836	6.351399261
166.41406	0.024894124	0.11033585	0.24556583	1.8334394	0.892726203	2.726165603	0.515415714	6.393044403
167.41406	0.024949882	0.11165348	0.24825683	1.840894	0.893156059	2.734050059	0.515663891	6.415838059
168.41406	0.025105553	0.11268945	0.25048444	1.8461001	0.867925289	2.714025389	0.501096899	6.406225589
169.41406	0.025120521	0.11390112	0.25292277	1.8542629	0.877842223	2.732105123	0.506822444	6.440630923
170.41406	0.025316415	0.11487012	0.25505665	1.8566951	0.879752106	2.736447206	0.507925115	6.449837406
171.41406	0.025593786	0.11550754	0.25660887	1.8550962	0.886026211	2.741122411	0.511547471	6.451314811
172.41406	0.02578349	0.11598051	0.25774449	1.8591782	0.927797143	2.786975343	0.53566393	6.505331743
173.41406	0.026072361	0.11649737	0.25906709	1.858006	0.881785382	2.739791382	0.509099028	6.455803382
174.41406	0.026094312	0.11685867	0.25981164	1.8595006	0.901000716	2.760501316	0.520193006	6.479502516
175.41406	0.02633041	0.117171	0.26067239	1.8611975	0.917375894	2.778573394	0.529647219	6.500968394
176.41406	0.026585121	0.11755496	0.26169503	1.8630685	0.894649324	2.757717824	0.516526028	6.483854824
177.41406	0.026731901	0.11801101	0.26275393	1.8651627	0.908419535	2.773582235	0.524476263	6.503907635
178.41406	0.026861515	0.11854176	0.26394504	1.8743489	0.909843118	2.784192018	0.525298169	6.532889818
179.41406	0.026571721	0.11943838	0.26544848	1.8837242	0.891221459	2.774945659	0.514546949	6.542394059
180.41406	0.026744774	0.12035698	0.26745874	1.8941802	0.87751323	2.77169343	0.5066325	6.56005383
181.41406	0.026707269	0.12132002	0.26934734	1.9029224	0.882142776	2.785065176	0.509305369	6.590909976
182.41406	0.026837146	0.1225215	0.27188015	1.9092678	0.878717025	2.787984825	0.507327511	6.606520425
183.41406	0.026962269	0.12355763	0.27407753	1.917266	0.876774345	2.794040345	0.506205904	6.628572345
184.41406	0.027022408	0.12464026	0.27630293	1.9278635	0.8991035	2.826967	0.519097648	6.682694
185.41406	0.027093245	0.12585583	0.27880493	1.9357065	0.892754746	2.828461246	0.515432193	6.699874246
186.41406	0.027269907	0.12714833	0.28156659	1.9396015	0.899171352	2.838772852	0.519136822	6.717975852
187.41406	0.027354756	0.12789662	0.28314799	1.9421407	0.867175353	2.809316053	0.500663923	6.693597453
188.41406	0.027503982	0.12866755	0.28483906	1.9415722	0.882949655	2.824521855	0.509771221	6.707666255
189.41406	0.027921081	0.12901986	0.28596079	1.9399627	0.884817948	2.824780648	0.51084988	6.704706048
190.41406	0.028086387	0.12937696	0.28684029	1.9411047	0.899950402	2.841055102	0.519586607	6.723264502
191.41406	0.028048825	0.12974702	0.28754288	1.9435587	0.894441015	2.837999715	0.516405761	6.725117115
192.41406	0.028368043	0.12991038	0.28818879	1.9419898	0.912882362	2.854872162	0.527052877	6.738851762
193.41406	0.028482243	0.13045645	0.28939512	1.9448906	0.925463987	2.870354587	0.534316882	6.760135787
194.41406	0.028588859	0.13077028	0.29012939	1.9501679	0.884804853	2.834972753	0.51084232	6.735308553
195.41406	0.028437775	0.13140224	0.29124227	1.9593635	0.887140694	2.846504194	0.512190918	6.765231194
196.41406	0.028619818	0.13230558	0.29323098	1.9698113	0.91009972	2.87991102	0.525446318	6.81953362
197.41406	0.028690102	0.13326003	0.29521015	1.9799505	0.893489377	2.873439877	0.515856332	6.833340877
198.41406	0.028609041	0.13445869	0.29752642	1.9877013	0.904046543	2.891747843	0.521951515	6.867150443
199.41406	0.028499698	0.13544177	0.29938322	1.9963852	0.914358135	2.910743335	0.527904915	6.903513735
200.41406	0.028559927	0.13668251	0.30192494	2.0047147	0.898857879	2.903572579	0.518955838	6.913001979
201.41406	0.02886189	0.13774423	0.30435038	2.0141296	0.879153536	2.893283136	0.507579531	6.921542336
202.41406	0.028807027	0.13890761	0.30662224	2.021244	0.894750258	2.915994258	0.516584302	6.958482258
203.41406	0.02917506	0.13967164	0.30851832	2.0217104	0.883833441	2.905543841	0.510281475	6.948964641
204.41406	0.029081941	0.14024578	0.3095735	2.0198107	0.893267902	2.913078602	0.515728464	6.952700002
205.41406	0.029466789	0.14065678	0.31078038	2.0216818	0.894932211	2.916614011	0.516689353	6.959977611
206.41406	0.029533926	0.14104861	0.31163114	2.0215487	0.897160606	2.918709306	0.517975917	6.961806706
207.41406	0.029649394	0.14143156	0.31251252	2.0220163	0.910110628	2.932126928	0.525452616	6.976159528
208.41406	0.029844083	0.14180854	0.31346118	2.0217605	0.87718217	2.89894267	0.506441362	6.94246367
209.41406	0.030268911	0.14204721	0.31436333	2.0253408	0.879927475	2.905268275	0.508026365	6.955949875
210.41406	0.030211329	0.14260536	0.31542206	2.0291696	0.908125597	2.937295197	0.524306558	6.995634397
211.41406	0.03021252	0.14315724	0.31652701	2.0393169	0.917509697	2.956826597	0.529724471	7.035460397
212.41406	0.030213358	0.14415592	0.3185252	2.0473034	0.92109544	2.96839884	0.5317947	7.06300564
213.41406	0.030350262	0.14516379	0.32067785	2.0573192	0.905527189	2.962846389	0.522806366	7.077484789
214.41406	0.030317925	0.14613444	0.3225868	2.067539	0.891328905	2.958867905	0.514608983	7.093945905
215.41406	0.030295063	0.1473421	0.32497928	2.0772548	0.892116653	2.969371453	0.51506379	7.123881053
216.41406	0.030467469	0.14840521	0.3272779	2.0845439	0.881398924	2.965942824	0.508875906	7.135030624
217.41406	0.030547144	0.14942339	0.32939392	2.0939627	0.883006741	2.976969441	0.50980418	7.164894841
218.41406	0.030722326	0.15037733	0.33147699	2.1012599	0.881497529	2.982757429	0.508932836	7.185277229
219.41406	0.030977486	0.15149644	0.33397037	2.1022952	0.870019454	2.972314654	0.502305966	7.176905054
220.41406	0.031096684	0.15218699	0.33547065	2.1042099	0.872881569	2.977091469	0.503958409	7.185511269
221.41406	0.031202136	0.15247585	0.33615386	2.1052001	0.877368519	2.982568619	0.506548951	7.192968819
222.41406	0.031517107	0.15305734	0.33763176	2.1015954	0.894074781	2.995670181	0.516194315	7.198860981
223.41406	0.031780321	0.15326039	0.33830112	2.1065364	0.919051207	3.025587607	0.530614462	7.238660407
224.41406	0.031899232	0.15381886	0.33953696	2.1059539	0.906952555	3.012906455	0.523629302	7.224814255
225.41406	0.031941816	0.15423159	0.34040502	2.1072054	0.89220221	2.99940761	0.515113186	7.21381841
226.41406	0.032049701	0.15445442	0.34095854	2.1079283	0.910542623	3.018470923	0.525702028	7.234327523
227.41406	0.032086361	0.15505934	0.34220505	2.1186075	0.888831288	3.007438788	0.513166983	7.244653788
228.41406	0.032132547	0.15580121	0.34373495	2.1268542	0.908770345	3.035624545	0.524678803	7.289332945
229.41406	0.032032799	0.15693696	0.3459067	2.1354549	0.90533207	3.04078697	0.522693714	7.31169677
230.41406	0.032143366	0.1577882	0.34771976	2.1480014	0.863964566	3.011965966	0.498810175	7.307968766
231.41406	0.032364305	0.15899956	0.3503634	2.1569054	0.870254048	3.027159448	0.502441409	7.340970248
232.41406	0.032319471	0.1600509	0.35242125	2.1653035	0.90180106	3.06710456	0.520655085	7.39771156
233.41406	0.03260576	0.16116907	0.3549439	2.171334	0.866541656	3.037875656	0.500298058	7.380543656
234.41406	0.032752149	0.16237639	0.35750493	2.1802616	0.859788975	3.040050575	0.496399396	7.400573775
235.41406	0.032796081	0.16343769	0.35967147	2.1856034	0.919145487	3.104748887	0.530668894	7.475955687
236.41406	0.032912519	0.16404156	0.36099565	2.1853313	0.894017838	3.079349138	0.516161439	7.450011738
237.41406	0.033156339	0.16455501	0.36226636	2.1855621	0.879083283	3.064645383	0.50753897	7.435769583
238.41406	0.03350354	0.16508611	0.36367574	2.1834841	0.892055313	3.075539413	0.515028375	7.442507613
239.41406	0.033656888	0.16537312	0.36440313	2.1838887	0.901941446	3.085830146	0.520736137	7.453607546
240.41406	0.03380518	0.16574351	0.36529222	2.1834197	0.909423743	3.092843443	0.525056043	7.459682843
241.41406	0.034057699	0.16615011	0.36635789	2.1852686	0.900158711	3.085427311	0.519706874	7.455964511
242.41406	0.034150504	0.16647817	0.36710685	2.1900718	0.900426149	3.090497949	0.51986128	7.470641549
243.41406	0.03447935	0.16691406	0.36830747	2.1970761	0.888245884	3.085321984	0.512829	7.479474184
244.41406	0.034454823	0.16775943	0.36997369	2.2089903	0.891723563	3.100713863	0.514836839	7.518694463
245.41406	0.034287408	0.16872129	0.37172997	2.2153039	0.904772808	3.120076708	0.522370824	7.550684508
246.41406	0.034451362	0.1697937	0.37403879	2.227968	0.872708315	3.100676315	0.503858381	7.556612315
247.41406	0.034680087	0.1709121	0.3765043	2.2357533	0.860074048	3.095827348	0.496563983	7.567333948
248.41406	0.034796603	0.17190515	0.37860689	2.2486351	0.894173505	3.142808605	0.516251314	7.640078805
249.41406	0.034860555	0.17288932	0.38063923	2.2535422	0.884760933	3.138303133	0.510816963	7.645387533
250.41406	0.034886498	0.17400998	0.38290647	2.2590134	0.865488585	3.124501985	0.499690068	7.642528785
251.41406	0.035317536	0.17500207	0.38532168	2.2601902	0.866719283	3.126909483	0.500400611	7.647289883
252.41406	0.035371859	0.1755289	0.38642964	2.265352	0.884749953	3.150101953	0.510810624	7.680805953
253.41406	0.035721075	0.1759235	0.38756809	2.266	0.908485271	3.174485271	0.524514216	7.706485271
254.41406	0.035837095	0.1765247	0.38888651	2.2674956	0.903480746	3.170976346	0.521624852	7.705967546
255.41406	0.036041621	0.17681456	0.38967073	2.2655909	0.883660116	3.149251016	0.510181406	7.680432816
256.41406	0.036201827	0.17729528	0.3907924	2.2661431	0.906152116	3.172295216	0.523167168	7.704581416
257.41406	0.036304776	0.1775637	0.39143217	2.2687731	0.922946051	3.191719151	0.532863151	7.729265351
258.41406	0.036398541	0.17800122	0.39240098	2.2715018	0.892756933	3.164258733	0.515433456	7.707262333
259.41406	0.036564667	0.17846705	0.39349878	2.2725794	0.894502426	3.167081826	0.516441216	7.712240626
260.41406	0.036793269	0.17909557	0.39498439	2.2854223	0.896461125	3.181883425	0.517572072	7.752728025
261.41406	0.03691585	0.17983095	0.39657775	2.2981226	0.866139844	3.164262444	0.500066072	7.760507644
262.41406	0.036691364	0.18093619	0.39856374	2.3044958	0.876052334	3.180548134	0.505789051	7.789539734
263.41406	0.036811054	0.18185404	0.40051913	2.3160458	0.865622387	3.181668187	0.499767318	7.813759787
